trialNum, blockWidth, MillisTime, rpos, reach, leftprob, MouseX, MouseY, startdiameter, targetdiameter, x0,y0, x1, y1,trialstate
112,50,233451.0,2,2.0,0.25,615,169,140,140,840,910,1260,521,2
112,50,233468.0,2,2.0,0.25,615,169,140,140,840,910,1260,521,2
112,50,233484.0,2,2.0,0.25,588,125,140,140,840,910,1260,521,2
112,50,233502.0,2,2.0,0.25,577,113,140,140,840,910,1260,521,2
112,50,233518.0,2,2.0,0.25,577,113,140,140,840,910,1260,521,2
112,50,233535.0,2,2.0,0.25,574,111,140,140,840,910,1260,521,2
112,50,233552.0,2,2.0,0.25,574,110,140,140,840,910,1260,521,2
112,50,233569.0,2,2.0,0.25,574,110,140,140,840,910,1260,521,2
112,50,233585.0,2,2.0,0.25,567,102,140,140,840,910,1260,521,2
112,50,233600.0,2,2.0,0.25,559,95,140,140,840,910,1260,521,2
112,50,233619.0,2,2.0,0.25,552,90,140,140,840,910,1260,521,2
112,50,233637.0,2,2.0,0.25,548,89,140,140,840,910,1260,521,2
112,50,233651.0,2,2.0,0.25,541,87,140,140,840,910,1260,521,2
112,50,233669.0,2,2.0,0.25,541,87,140,140,840,910,1260,521,2
112,50,233684.0,2,2.0,0.25,520,87,140,140,840,910,1260,521,2
112,50,233701.0,2,2.0,0.25,516,87,140,140,840,910,1260,521,2
112,50,233717.0,2,2.0,0.25,516,87,140,140,840,910,1260,521,2
112,50,233734.0,2,2.0,0.25,501,86,140,140,840,910,1260,521,2
112,50,233751.0,2,2.0,0.25,496,86,140,140,840,910,1260,521,2
112,50,233768.0,2,2.0,0.25,496,86,140,140,840,910,1260,521,2
112,50,233784.0,2,2.0,0.25,490,86,140,140,840,910,1260,521,2
112,50,233801.0,2,2.0,0.25,487,88,140,140,840,910,1260,521,2
112,50,233817.0,2,2.0,0.25,487,88,140,140,840,910,1260,521,2
112,50,233834.0,2,2.0,0.25,457,114,140,140,840,910,1260,521,2
112,50,233851.0,2,2.0,0.25,448,125,140,140,840,910,1260,521,2
112,50,233867.0,2,2.0,0.25,448,125,140,140,840,910,1260,521,2
112,50,233884.0,2,2.0,0.25,425,158,140,140,840,910,1260,521,2
112,50,233901.0,2,2.0,0.25,424,162,140,140,840,910,1260,521,2
112,50,233918.0,2,2.0,0.25,424,162,140,140,840,910,1260,521,2
112,50,233934.0,2,2.0,0.25,423,166,140,140,840,910,1260,521,2
112,50,233952.0,2,2.0,0.25,423,169,140,140,840,910,1260,521,2
112,50,233967.0,2,2.0,0.25,423,169,140,140,840,910,1260,521,2
112,50,233984.0,2,2.0,0.25,422,177,140,140,840,910,1260,521,2
112,50,234000.0,2,2.0,0.25,422,179,140,140,840,910,1260,521,2
112,50,234017.0,2,2.0,0.25,422,179,140,140,840,910,1260,521,2
112,50,234034.0,2,2.0,0.25,420,191,140,140,840,910,1260,521,2
112,50,234050.0,2,2.0,0.25,419,198,140,140,840,910,1260,521,2
112,50,234068.0,2,2.0,0.25,419,198,140,140,840,910,1260,521,2
112,50,234084.0,2,2.0,0.25,416,209,140,140,840,910,1260,521,2
112,50,234102.0,2,2.0,0.25,414,222,140,140,840,910,1260,521,2
112,50,234118.0,2,2.0,0.25,414,222,140,140,840,910,1260,521,2
112,50,234134.0,2,2.0,0.25,414,269,140,140,840,910,1260,521,2
112,50,234151.0,2,2.0,0.25,417,278,140,140,840,910,1260,521,2
112,50,234168.0,2,2.0,0.25,417,278,140,140,840,910,1260,521,2
112,50,234184.0,2,2.0,0.25,423,308,140,140,840,910,1260,521,2
112,50,234200.0,2,2.0,0.25,424,312,140,140,840,910,1260,521,2
112,50,234218.0,2,2.0,0.25,424,312,140,140,840,910,1260,521,2
112,50,234234.0,2,2.0,0.25,427,316,140,140,840,910,1260,521,2
112,50,234252.0,2,2.0,0.25,430,318,140,140,840,910,1260,521,2
112,50,234268.0,2,2.0,0.25,430,320,140,140,840,910,1260,521,2
112,50,234284.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234300.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234319.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234335.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234351.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234368.0,2,2.0,0.25,430,321,140,140,840,910,1260,521,2
112,50,234385.0,2,2.0,0.25,408,318,140,140,840,910,1260,521,2
112,50,234401.0,2,2.0,0.25,368,310,140,140,840,910,1260,521,2
112,50,234419.0,2,2.0,0.25,368,310,140,140,840,910,1260,521,2
112,50,234434.0,2,2.0,0.25,302,287,140,140,840,910,1260,521,2
112,50,234452.0,2,2.0,0.25,276,274,140,140,840,910,1260,521,2
112,50,234468.0,2,2.0,0.25,276,274,140,140,840,910,1260,521,2
112,50,234485.0,2,2.0,0.25,263,262,140,140,840,910,1260,521,2
112,50,234501.0,2,2.0,0.25,263,262,140,140,840,910,1260,521,2
112,50,234518.0,2,2.0,0.25,263,262,140,140,840,910,1260,521,2
112,50,234535.0,2,2.0,0.25,268,229,140,140,840,910,1260,521,2
112,50,234761.0,2,2.0,0.25,374,188,140,140,840,910,1260,521,2
112,50,234780.0,2,2.0,0.25,416,203,140,140,840,910,1260,521,2
112,50,234796.0,2,2.0,0.25,466,217,140,140,840,910,1260,521,2
112,50,234813.0,2,2.0,0.25,487,224,140,140,840,910,1260,521,2
112,50,234830.0,2,2.0,0.25,525,232,140,140,840,910,1260,521,2
112,50,234846.0,2,2.0,0.25,551,232,140,140,840,910,1260,521,2
112,50,234861.0,2,2.0,0.25,566,232,140,140,840,910,1260,521,2
112,50,234878.0,2,2.0,0.25,573,232,140,140,840,910,1260,521,2
112,50,234893.0,2,2.0,0.25,576,232,140,140,840,910,1260,521,2
112,50,234912.0,2,2.0,0.25,576,232,140,140,840,910,1260,521,2
112,50,234927.0,2,2.0,0.25,591,230,140,140,840,910,1260,521,2
112,50,234944.0,2,2.0,0.25,591,230,140,140,840,910,1260,521,2
112,50,234962.0,2,2.0,0.25,600,228,140,140,840,910,1260,521,2
112,50,234977.0,2,2.0,0.25,606,227,140,140,840,910,1260,521,2
112,50,234994.0,2,2.0,0.25,616,223,140,140,840,910,1260,521,2
112,50,235011.0,2,2.0,0.25,622,223,140,140,840,910,1260,521,2
112,50,235029.0,2,2.0,0.25,625,223,140,140,840,910,1260,521,2
112,50,235045.0,2,2.0,0.25,628,224,140,140,840,910,1260,521,2
112,50,235063.0,2,2.0,0.25,631,227,140,140,840,910,1260,521,2
112,50,235080.0,2,2.0,0.25,640,239,140,140,840,910,1260,521,2
112,50,235096.0,2,2.0,0.25,647,248,140,140,840,910,1260,521,2
112,50,235111.0,2,2.0,0.25,674,285,140,140,840,910,1260,521,2
112,50,235128.0,2,2.0,0.25,742,386,140,140,840,910,1260,521,2
112,50,235146.0,2,2.0,0.25,837,513,140,140,840,910,1260,521,2
112,50,235162.0,2,2.0,0.25,939,654,140,140,840,910,1260,521,2
112,50,235181.0,2,2.0,0.25,981,707,140,140,840,910,1260,521,2
112,50,235195.0,2,2.0,0.25,1063,802,140,140,840,910,1260,521,2
112,50,235213.0,2,2.0,0.25,1117,845,140,140,840,910,1260,521,2
112,50,235229.0,2,2.0,0.25,1143,858,140,140,840,910,1260,521,2
112,50,235247.0,2,2.0,0.25,1143,858,140,140,840,910,1260,521,2
112,50,235263.0,2,2.0,0.25,1162,857,140,140,840,910,1260,521,2
112,50,235277.0,2,2.0,0.25,1172,847,140,140,840,910,1260,521,2
112,50,235296.0,2,2.0,0.25,1172,847,140,140,840,910,1260,521,2
112,50,235313.0,2,2.0,0.25,1212,796,140,140,840,910,1260,521,2
112,50,235328.0,2,2.0,0.25,1224,782,140,140,840,910,1260,521,2
112,50,235348.0,2,2.0,0.25,1224,782,140,140,840,910,1260,521,2
112,50,235361.0,2,2.0,0.25,1280,725,140,140,840,910,1260,521,2
112,50,235377.0,2,2.0,0.25,1294,710,140,140,840,910,1260,521,2
112,50,235398.0,2,2.0,0.25,1294,710,140,140,840,910,1260,521,2
112,50,235411.0,2,2.0,0.25,1309,683,140,140,840,910,1260,521,2
112,50,235427.0,2,2.0,0.25,1309,683,140,140,840,910,1260,521,2
112,50,235446.0,2,2.0,0.25,1316,654,140,140,840,910,1260,521,2
112,50,235460.0,2,2.0,0.25,1319,600,140,140,840,910,1260,521,2
112,50,235478.0,2,2.0,0.25,1319,590,140,140,840,910,1260,521,2
112,50,235495.0,2,2.0,0.25,1319,590,140,140,840,910,1260,521,2
112,50,235513.0,2,2.0,0.25,1311,562,140,140,840,910,1260,521,2
112,50,235527.0,2,2.0,0.25,1304,550,140,140,840,910,1260,521,3
112,50,235547.0,2,2.0,0.25,1304,550,140,140,840,910,1260,521,3
112,50,235561.0,2,2.0,0.25,1291,540,140,140,840,910,1260,521,3
112,50,235577.0,2,2.0,0.25,1285,538,140,140,840,910,1260,521,3
112,50,235596.0,2,2.0,0.25,1285,538,140,140,840,910,1260,521,3
112,50,235613.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235628.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235647.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235663.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235677.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235698.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235711.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235729.0,2,2.0,0.25,1283,538,140,140,840,910,1260,521,3
112,50,235747.0,2,2.0,0.25,1288,541,140,140,840,910,1260,521,3
112,50,235763.0,2,2.0,0.25,1292,543,140,140,840,910,1260,521,3
112,50,235781.0,2,2.0,0.25,1301,548,140,140,840,910,1260,521,3
112,50,235796.0,2,2.0,0.25,1305,549,140,140,840,910,1260,521,3
112,50,235814.0,2,2.0,0.25,1305,549,140,140,840,910,1260,521,3
112,50,235828.0,2,2.0,0.25,1305,549,140,140,840,910,1260,521,3
112,50,235845.0,2,2.0,0.25,1305,550,140,140,840,910,1260,521,3
112,50,235861.0,2,2.0,0.25,1301,556,140,140,840,910,1260,521,3
112,50,235878.0,2,2.0,0.25,1301,556,140,140,840,910,1260,521,3
112,50,235895.0,2,2.0,0.25,1268,595,140,140,840,910,1260,521,3
112,50,235911.0,2,2.0,0.25,1208,662,140,140,840,910,1260,521,3
112,50,235927.0,2,2.0,0.25,1208,662,140,140,840,910,1260,521,3
112,50,235944.0,2,2.0,0.25,1002,847,140,140,840,910,1260,521,3
112,50,235961.0,2,2.0,0.25,965,878,140,140,840,910,1260,521,3
112,50,235979.0,2,2.0,0.25,965,878,140,140,840,910,1260,521,3
112,50,235994.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,3
113,50,236010.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,1
113,50,236031.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236046.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236060.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236081.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236095.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236112.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236131.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236145.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236161.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236177.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236194.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236211.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236231.0,2,2.0,0.25,872,949,140,140,840,910,1260,521,2
113,50,236245.0,2,2.0,0.25,859,854,140,140,840,910,1260,521,2
113,50,236261.0,2,2.0,0.25,859,854,140,140,840,910,1260,521,2
113,50,236278.0,2,2.0,0.25,882,787,140,140,840,910,1260,521,2
113,50,236295.0,2,2.0,0.25,956,692,140,140,840,910,1260,521,2
113,50,236311.0,2,2.0,0.25,1020,633,140,140,840,910,1260,521,2
113,50,236330.0,2,2.0,0.25,1020,633,140,140,840,910,1260,521,2
113,50,236344.0,2,2.0,0.25,1120,547,140,140,840,910,1260,521,2
113,50,236361.0,2,2.0,0.25,1120,547,140,140,840,910,1260,521,2
113,50,236378.0,2,2.0,0.25,1151,523,140,140,840,910,1260,521,2
113,50,236394.0,2,2.0,0.25,1175,503,140,140,840,910,1260,521,2
113,50,236411.0,2,2.0,0.25,1175,503,140,140,840,910,1260,521,2
113,50,236430.0,2,2.0,0.25,1182,495,140,140,840,910,1260,521,2
113,50,236444.0,2,2.0,0.25,1188,488,140,140,840,910,1260,521,2
113,50,236461.0,2,2.0,0.25,1188,488,140,140,840,910,1260,521,2
113,50,236478.0,2,2.0,0.25,1190,486,140,140,840,910,1260,521,2
113,50,236495.0,2,2.0,0.25,1190,486,140,140,840,910,1260,521,2
113,50,236511.0,2,2.0,0.25,1203,481,140,140,840,910,1260,521,2
113,50,236528.0,2,2.0,0.25,1203,481,140,140,840,910,1260,521,3
113,50,236545.0,2,2.0,0.25,1230,479,140,140,840,910,1260,521,3
113,50,236561.0,2,2.0,0.25,1253,479,140,140,840,910,1260,521,3
113,50,236578.0,2,2.0,0.25,1253,479,140,140,840,910,1260,521,3
113,50,236594.0,2,2.0,0.25,1278,479,140,140,840,910,1260,521,3
113,50,236611.0,2,2.0,0.25,1287,479,140,140,840,910,1260,521,3
113,50,236628.0,2,2.0,0.25,1287,479,140,140,840,910,1260,521,3
113,50,236645.0,2,2.0,0.25,1291,479,140,140,840,910,1260,521,3
113,50,236661.0,2,2.0,0.25,1293,479,140,140,840,910,1260,521,3
113,50,236678.0,2,2.0,0.25,1293,479,140,140,840,910,1260,521,3
113,50,236695.0,2,2.0,0.25,1296,481,140,140,840,910,1260,521,3
113,50,236711.0,2,2.0,0.25,1297,486,140,140,840,910,1260,521,3
113,50,236727.0,2,2.0,0.25,1297,486,140,140,840,910,1260,521,3
113,50,236744.0,2,2.0,0.25,1297,486,140,140,840,910,1260,521,3
113,50,236761.0,2,2.0,0.25,1298,493,140,140,840,910,1260,521,3
113,50,236778.0,2,2.0,0.25,1297,497,140,140,840,910,1260,521,3
113,50,236794.0,2,2.0,0.25,1293,500,140,140,840,910,1260,521,3
113,50,236811.0,2,2.0,0.25,1281,508,140,140,840,910,1260,521,3
113,50,236828.0,2,2.0,0.25,1267,517,140,140,840,910,1260,521,3
113,50,236844.0,2,2.0,0.25,1257,523,140,140,840,910,1260,521,3
113,50,236861.0,2,2.0,0.25,1194,555,140,140,840,910,1260,521,3
113,50,236878.0,2,2.0,0.25,1167,566,140,140,840,910,1260,521,3
113,50,236895.0,2,2.0,0.25,1082,603,140,140,840,910,1260,521,3
113,50,236912.0,2,2.0,0.25,973,660,140,140,840,910,1260,521,3
113,50,236928.0,2,2.0,0.25,895,714,140,140,840,910,1260,521,3
113,50,236945.0,2,2.0,0.25,823,782,140,140,840,910,1260,521,3
113,50,236962.0,2,2.0,0.25,796,807,140,140,840,910,1260,521,3
113,50,236979.0,2,2.0,0.25,748,857,140,140,840,910,1260,521,3
113,50,236996.0,2,2.0,0.25,721,890,140,140,840,910,1260,521,3
113,50,237011.0,2,2.0,0.25,710,906,140,140,840,910,1260,521,3
113,50,237029.0,2,2.0,0.25,708,911,140,140,840,910,1260,521,3
113,50,237044.0,2,2.0,0.25,707,913,140,140,840,910,1260,521,3
113,50,237060.0,2,2.0,0.25,707,913,140,140,840,910,1260,521,3
113,50,237079.0,2,2.0,0.25,707,913,140,140,840,910,1260,521,3
113,50,237096.0,2,2.0,0.25,713,912,140,140,840,910,1260,521,3
113,50,237111.0,2,2.0,0.25,734,904,140,140,840,910,1260,521,3
113,50,237130.0,2,2.0,0.25,734,904,140,140,840,910,1260,521,3
113,50,237144.0,2,2.0,0.25,782,881,140,140,840,910,1260,521,3
114,50,237160.0,2,2.0,0.25,838,848,140,140,840,910,1260,521,1
114,50,237177.0,2,2.0,0.25,838,848,140,140,840,910,1260,521,2
114,50,237203.0,2,2.0,0.25,838,848,140,140,840,910,1260,521,2
114,50,237211.0,2,2.0,0.25,1011,770,140,140,840,910,1260,521,2
114,50,237230.0,2,2.0,0.25,1011,770,140,140,840,910,1260,521,2
114,50,237245.0,2,2.0,0.25,1028,765,140,140,840,910,1260,521,2
114,50,237261.0,2,2.0,0.25,1028,765,140,140,840,910,1260,521,2
114,50,237278.0,2,2.0,0.25,1028,765,140,140,840,910,1260,521,2
114,50,237294.0,2,2.0,0.25,1028,766,140,140,840,910,1260,521,2
114,50,237311.0,2,2.0,0.25,1028,766,140,140,840,910,1260,521,2
114,50,237327.0,2,2.0,0.25,1028,782,140,140,840,910,1260,521,2
114,50,237345.0,2,2.0,0.25,1028,798,140,140,840,910,1260,521,2
114,50,237361.0,2,2.0,0.25,1028,798,140,140,840,910,1260,521,2
114,50,237377.0,2,2.0,0.25,1029,800,140,140,840,910,1260,521,2
114,50,237394.0,2,2.0,0.25,1029,800,140,140,840,910,1260,521,2
114,50,237411.0,2,2.0,0.25,1030,801,140,140,840,910,1260,521,2
114,50,237428.0,2,2.0,0.25,1038,795,140,140,840,910,1260,521,2
114,50,237445.0,2,2.0,0.25,1038,795,140,140,840,910,1260,521,2
114,50,237461.0,2,2.0,0.25,1106,730,140,140,840,910,1260,521,2
114,50,237477.0,2,2.0,0.25,1133,702,140,140,840,910,1260,521,2
114,50,237495.0,2,2.0,0.25,1133,702,140,140,840,910,1260,521,2
114,50,237511.0,2,2.0,0.25,1264,568,140,140,840,910,1260,521,2
114,50,237528.0,2,2.0,0.25,1306,518,140,140,840,910,1260,521,3
114,50,237545.0,2,2.0,0.25,1306,518,140,140,840,910,1260,521,3
114,50,237561.0,2,2.0,0.25,1335,476,140,140,840,910,1260,521,3
114,50,237577.0,2,2.0,0.25,1343,463,140,140,840,910,1260,521,3
114,50,237595.0,2,2.0,0.25,1343,463,140,140,840,910,1260,521,3
114,50,237611.0,2,2.0,0.25,1345,452,140,140,840,910,1260,521,3
114,50,237628.0,2,2.0,0.25,1345,450,140,140,840,910,1260,521,3
114,50,237644.0,2,2.0,0.25,1345,450,140,140,840,910,1260,521,3
114,50,237661.0,2,2.0,0.25,1345,440,140,140,840,910,1260,521,3
114,50,237678.0,2,2.0,0.25,1345,438,140,140,840,910,1260,521,3
114,50,237695.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237711.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237731.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237744.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237761.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237777.0,2,2.0,0.25,1345,436,140,140,840,910,1260,521,3
114,50,237796.0,2,2.0,0.25,1344,438,140,140,840,910,1260,521,3
114,50,237811.0,2,2.0,0.25,1335,451,140,140,840,910,1260,521,3
114,50,237828.0,2,2.0,0.25,1310,491,140,140,840,910,1260,521,3
114,50,237844.0,2,2.0,0.25,1293,514,140,140,840,910,1260,521,3
114,50,237861.0,2,2.0,0.25,1241,576,140,140,840,910,1260,521,3
114,50,237878.0,2,2.0,0.25,1183,630,140,140,840,910,1260,521,3
114,50,237894.0,2,2.0,0.25,1124,675,140,140,840,910,1260,521,3
114,50,237911.0,2,2.0,0.25,1100,691,140,140,840,910,1260,521,3
114,50,237928.0,2,2.0,0.25,1049,730,140,140,840,910,1260,521,3
114,50,237944.0,2,2.0,0.25,1010,757,140,140,840,910,1260,521,3
114,50,237961.0,2,2.0,0.25,987,775,140,140,840,910,1260,521,3
114,50,237978.0,2,2.0,0.25,987,775,140,140,840,910,1260,521,3
114,50,237994.0,2,2.0,0.25,987,775,140,140,840,910,1260,521,3
114,50,238011.0,2,2.0,0.25,945,811,140,140,840,910,1260,521,3
114,50,238028.0,2,2.0,0.25,945,811,140,140,840,910,1260,521,3
114,50,238045.0,2,2.0,0.25,945,811,140,140,840,910,1260,521,3
114,50,238061.0,2,2.0,0.25,921,835,140,140,840,910,1260,521,3
114,50,238078.0,2,2.0,0.25,921,835,140,140,840,910,1260,521,3
114,50,238095.0,2,2.0,0.25,918,838,140,140,840,910,1260,521,3
114,50,238112.0,2,2.0,0.25,918,838,140,140,840,910,1260,521,3
114,50,238128.0,2,2.0,0.25,916,840,140,140,840,910,1260,521,3
114,50,238146.0,2,2.0,0.25,914,841,140,140,840,910,1260,521,3
114,50,238161.0,2,2.0,0.25,912,843,140,140,840,910,1260,521,3
114,50,238180.0,2,2.0,0.25,909,847,140,140,840,910,1260,521,3
114,50,238194.0,2,2.0,0.25,905,850,140,140,840,910,1260,521,3
114,50,238211.0,2,2.0,0.25,887,865,140,140,840,910,1260,521,3
115,50,238227.0,2,2.0,0.25,877,872,140,140,840,910,1260,521,1
115,50,238245.0,1,2.0,0.25,853,890,140,140,840,910,420,194,2
115,50,238261.0,1,2.0,0.25,834,905,140,140,840,910,420,194,2
115,50,238279.0,1,2.0,0.25,824,912,140,140,840,910,420,194,2
115,50,238294.0,1,2.0,0.25,820,915,140,140,840,910,420,194,2
115,50,238312.0,1,2.0,0.25,819,915,140,140,840,910,420,194,2
115,50,238327.0,1,2.0,0.25,819,915,140,140,840,910,420,194,2
115,50,238344.0,1,2.0,0.25,819,915,140,140,840,910,420,194,2
115,50,238361.0,1,2.0,0.25,837,903,140,140,840,910,420,194,2
115,50,238379.0,1,2.0,0.25,837,903,140,140,840,910,420,194,2
115,50,238394.0,1,2.0,0.25,837,903,140,140,840,910,420,194,2
115,50,238412.0,1,2.0,0.25,996,780,140,140,840,910,420,194,2
115,50,238428.0,1,2.0,0.25,996,780,140,140,840,910,420,194,2
115,50,238445.0,1,2.0,0.25,996,780,140,140,840,910,420,194,2
115,50,238461.0,1,2.0,0.25,1147,643,140,140,840,910,420,194,2
115,50,238478.0,1,2.0,0.25,1241,561,140,140,840,910,420,194,2
115,50,238495.0,1,2.0,0.25,1241,561,140,140,840,910,420,194,2
115,50,238513.0,1,2.0,0.25,1307,507,140,140,840,910,420,194,2
115,50,238528.0,1,2.0,0.25,1317,496,140,140,840,910,420,194,2
115,50,238545.0,1,2.0,0.25,1317,496,140,140,840,910,420,194,2
115,50,238561.0,1,2.0,0.25,1325,481,140,140,840,910,420,194,2
115,50,238578.0,1,2.0,0.25,1333,470,140,140,840,910,420,194,2
115,50,238596.0,1,2.0,0.25,1333,470,140,140,840,910,420,194,2
115,50,238612.0,1,2.0,0.25,1348,449,140,140,840,910,420,194,2
115,50,238628.0,1,2.0,0.25,1351,445,140,140,840,910,420,194,2
115,50,238644.0,1,2.0,0.25,1351,445,140,140,840,910,420,194,2
115,50,238661.0,1,2.0,0.25,1362,433,140,140,840,910,420,194,2
115,50,238678.0,1,2.0,0.25,1367,427,140,140,840,910,420,194,2
115,50,238695.0,1,2.0,0.25,1367,427,140,140,840,910,420,194,2
115,50,238712.0,1,2.0,0.25,1368,425,140,140,840,910,420,194,2
115,50,238730.0,1,2.0,0.25,1368,425,140,140,840,910,420,194,2
115,50,238745.0,1,2.0,0.25,1368,427,140,140,840,910,420,194,2
115,50,238761.0,1,2.0,0.25,1365,433,140,140,840,910,420,194,2
115,50,238778.0,1,2.0,0.25,1355,452,140,140,840,910,420,194,2
115,50,238794.0,1,2.0,0.25,1355,452,140,140,840,910,420,194,2
115,50,238812.0,1,2.0,0.25,1330,504,140,140,840,910,420,194,2
115,50,238828.0,1,2.0,0.25,1305,564,140,140,840,910,420,194,2
115,50,238844.0,1,2.0,0.25,1305,564,140,140,840,910,420,194,2
115,50,238861.0,1,2.0,0.25,1264,639,140,140,840,910,420,194,2
115,50,238878.0,1,2.0,0.25,1246,673,140,140,840,910,420,194,2
115,50,238896.0,1,2.0,0.25,1246,673,140,140,840,910,420,194,2
115,50,238912.0,1,2.0,0.25,1223,707,140,140,840,910,420,194,2
115,50,238928.0,1,2.0,0.25,1223,707,140,140,840,910,420,194,2
115,50,238946.0,1,2.0,0.25,1223,707,140,140,840,910,420,194,2
115,50,238961.0,1,2.0,0.25,1215,718,140,140,840,910,420,194,2
115,50,238978.0,1,2.0,0.25,1209,726,140,140,840,910,420,194,2
115,50,238996.0,1,2.0,0.25,1209,726,140,140,840,910,420,194,2
115,50,239011.0,1,2.0,0.25,1200,737,140,140,840,910,420,194,2
115,50,239028.0,1,2.0,0.25,1191,743,140,140,840,910,420,194,2
115,50,239044.0,1,2.0,0.25,1191,743,140,140,840,910,420,194,2
115,50,239061.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239077.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239097.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239112.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239127.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239147.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239162.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239177.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239197.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239213.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239227.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239247.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239262.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239278.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239296.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239313.0,1,2.0,0.25,1172,735,140,140,840,910,420,194,2
115,50,239328.0,1,2.0,0.25,1173,731,140,140,840,910,420,194,2
115,50,239346.0,1,2.0,0.25,1173,731,140,140,840,910,420,194,2
115,50,239362.0,1,2.0,0.25,1166,731,140,140,840,910,420,194,2
115,50,239379.0,1,2.0,0.25,1163,731,140,140,840,910,420,194,2
115,50,239396.0,1,2.0,0.25,1163,731,140,140,840,910,420,194,2
115,50,239412.0,1,2.0,0.25,1168,720,140,140,840,910,420,194,2
115,50,239428.0,1,2.0,0.25,1178,703,140,140,840,910,420,194,2
115,50,239446.0,1,2.0,0.25,1178,703,140,140,840,910,420,194,2
115,50,239462.0,1,2.0,0.25,1203,656,140,140,840,910,420,194,2
115,50,239479.0,1,2.0,0.25,1221,603,140,140,840,910,420,194,2
115,50,239495.0,1,2.0,0.25,1221,603,140,140,840,910,420,194,2
115,50,239511.0,1,2.0,0.25,1232,494,140,140,840,910,420,194,2
115,50,239528.0,1,2.0,0.25,1233,460,140,140,840,910,420,194,2
115,50,239545.0,1,2.0,0.25,1233,460,140,140,840,910,420,194,2
115,50,239561.0,1,2.0,0.25,1233,454,140,140,840,910,420,194,2
115,50,239578.0,1,2.0,0.25,1233,451,140,140,840,910,420,194,2
115,50,239598.0,1,2.0,0.25,1233,451,140,140,840,910,420,194,2
115,50,239611.0,1,2.0,0.25,1234,451,140,140,840,910,420,194,2
115,50,239628.0,1,2.0,0.25,1234,449,140,140,840,910,420,194,2
115,50,239644.0,1,2.0,0.25,1234,449,140,140,840,910,420,194,2
115,50,239662.0,1,2.0,0.25,1236,440,140,140,840,910,420,194,2
115,50,239677.0,1,2.0,0.25,1237,423,140,140,840,910,420,194,2
115,50,239696.0,1,2.0,0.25,1237,423,140,140,840,910,420,194,2
