2016,8,8,16,19
timestamp, trialNum, blockWidth, reach, leftprob, subjpos, Rightorwrong, rpos, forageDist, totDist, optdist, diff, score
677149,384,50,1.0,0.1,2,1.0,2,733,1536,392,1143,405246
678066,385,50,1.0,0.1,2,1.0,2,760,1425,392,1033,406402
679382,386,50,1.0,0.1,2,1.0,2,586,1206,392,814,408529
680182,387,50,1.0,0.1,2,1.0,2,496,1193,392,801,410302
681183,388,50,1.0,0.1,2,1.0,2,518,1379,392,986,412165
683084,389,50,1.0,0.1,2,1.0,2,558,2349,392,1956,416079
685676,390,50,1.0,0.1,2,0.0,1,3006,3675,392,3283,416079
686460,391,50,1.0,0.1,2,1.0,2,625,1422,392,1030,417350
687260,392,50,1.0,0.1,2,1.0,2,604,1343,392,951,418675
689111,393,50,1.0,0.1,2,0.0,1,1913,2707,392,2315,418675
689861,394,50,1.0,0.1,2,1.0,2,600,1470,392,1078,419896
690694,395,50,1.0,0.1,2,1.0,2,598,1413,392,1021,421213
691580,396,50,1.0,0.1,2,1.0,2,651,1294,392,902,422560
695235,397,50,1.0,0.1,2,0.0,1,2628,3613,392,3220,422560
696486,398,50,1.0,0.1,2,1.0,2,621,1404,392,1011,424398
697368,399,50,1.0,0.1,2,1.0,2,459,1149,392,756,426145
698219,400,50,1.0,0.1,2,1.0,2,685,1590,392,1198,427261
699421,401,50,1.0,0.1,2,1.0,2,529,967,392,574,429721
700550,402,50,1.0,0.1,2,1.0,2,644,1599,392,1207,431333
701300,403,50,1.0,0.1,2,1.0,2,519,1110,392,718,433069
702067,404,50,1.0,0.1,2,1.0,2,458,1178,392,786,434519
702787,405,50,1.0,0.1,2,1.0,2,633,1237,392,845,435725
703417,406,50,1.0,0.1,2,1.0,2,522,1156,392,764,436964
704517,407,50,1.0,0.1,2,1.0,2,1124,1911,392,1519,437645
705233,408,50,1.0,0.25,2,1.0,2,604,1416,392,1024,438673
706004,409,50,1.0,0.25,2,1.0,2,627,1250,392,857,439840
706856,410,50,1.0,0.25,2,1.0,2,642,1446,392,1053,441085
707638,411,50,1.0,0.25,2,1.0,2,568,1210,392,817,442494
709428,412,50,1.0,0.25,2,0.0,1,1759,2560,392,2168,442494
710230,413,50,1.0,0.25,2,1.0,2,535,1281,392,889,444132
712062,414,50,1.0,0.25,2,0.0,1,1648,2274,392,1882,444132
713593,415,50,1.0,0.25,2,1.0,2,750,1661,392,1269,445376
714544,416,50,1.0,0.25,2,1.0,2,572,1117,392,725,446990
716147,417,50,1.0,0.25,2,1.0,2,679,1272,392,880,448316
716962,418,50,1.0,0.25,2,1.0,2,528,1282,392,890,449841
717727,419,50,1.0,0.25,2,1.0,2,497,1040,392,648,451467
718461,420,50,1.0,0.25,2,1.0,2,521,1331,392,939,452815
719228,421,50,1.0,0.25,2,1.0,2,604,1160,392,768,454133
721361,422,50,1.0,0.25,2,1.0,2,2154,2620,392,2227,454703
724863,423,50,1.0,0.25,2,0.0,1,2561,3451,392,3059,454703
726429,424,50,1.0,0.25,2,1.0,2,1076,1845,392,1452,455684
727362,425,50,1.0,0.25,2,1.0,2,558,1404,392,1012,457410
727879,426,50,1.0,0.25,2,1.0,2,531,1173,392,781,458192
728632,427,50,1.0,0.25,2,1.0,2,628,1414,392,1022,459021
729384,428,50,1.0,0.25,2,1.0,2,567,1352,392,960,460204
730084,429,50,1.0,0.25,2,1.0,2,656,1310,392,918,461266
731015,430,50,1.0,0.25,2,1.0,2,575,1330,392,938,463011
733605,431,50,1.0,0.25,2,0.0,1,2949,3601,392,3209,463011
736251,432,50,1.0,0.25,2,0.0,1,2689,3478,392,3086,463011
737268,433,50,1.0,0.25,2,1.0,2,598,1239,392,846,464619
739454,434,50,1.0,0.25,2,0.0,1,1966,2748,392,2356,464619
741051,435,50,1.0,0.25,1,0.0,2,2010,2613,392,2221,464619
743335,436,50,1.0,0.25,2,0.0,1,3402,4437,392,4045,464619
745313,437,50,1.0,0.25,1,0.0,2,2033,3076,392,2684,464619
746295,438,50,1.0,0.25,2,1.0,2,582,1285,392,893,466246
747311,439,50,1.0,0.25,2,1.0,2,701,1306,392,914,467556
748211,440,50,1.0,0.25,2,1.0,2,810,1343,392,951,468784
750628,441,50,1.0,0.25,2,0.0,1,2293,3002,392,2610,468784
751412,442,50,1.0,0.25,2,1.0,2,506,1154,392,762,470416
752212,443,50,1.0,0.25,2,1.0,2,665,1204,392,812,471829
753062,444,50,1.0,0.25,2,1.0,2,510,1086,392,694,473693
753765,445,50,1.0,0.25,2,1.0,2,454,1199,392,807,475244
754555,446,50,1.0,0.25,2,1.0,2,732,1236,392,844,476391
755305,447,50,1.0,0.25,2,1.0,2,613,1079,392,687,477608
756171,448,50,1.0,0.25,2,1.0,2,547,1125,392,733,479186
756904,449,50,1.0,0.25,2,1.0,2,495,964,392,571,480697
757716,450,50,1.0,0.25,2,1.0,2,598,1235,392,843,482260
759666,451,50,1.0,0.25,2,0.0,1,1725,2418,392,2025,482260
760948,452,50,1.0,0.25,2,1.0,2,729,1587,392,1195,483640
762163,453,50,1.0,0.25,2,1.0,2,534,1543,392,1151,485426
764519,454,50,1.0,0.25,2,0.0,1,1579,2177,392,1785,485426
765304,455,50,1.0,0.25,1,1.0,1,513,1091,392,698,487095
766198,456,50,1.0,0.25,1,1.0,1,527,1224,392,831,488615
768410,457,50,1.0,0.25,1,0.0,2,1658,2173,392,1780,488615
770011,458,50,1.0,0.25,1,1.0,1,829,1378,392,986,490007
770919,459,50,1.0,0.75,1,1.0,1,687,1438,392,1045,491136
771735,460,50,1.0,0.75,1,1.0,1,554,1183,392,791,492420
772568,461,50,1.0,0.75,1,1.0,1,558,1382,392,990,493799
773387,462,50,1.0,0.75,1,1.0,1,558,1213,392,820,495180
774235,463,50,1.0,0.75,1,1.0,1,551,1122,392,729,496844
774994,464,50,1.0,0.75,1,1.0,1,744,1523,392,1131,497811
776149,465,50,1.0,0.75,1,1.0,1,743,1943,392,1551,499400
777142,466,50,1.0,0.75,1,1.0,1,666,1342,392,950,500915
778658,467,50,1.0,0.75,1,1.0,1,744,1393,392,1001,501659
779500,468,50,1.0,0.75,1,1.0,1,609,1274,392,882,502794
780119,469,50,1.0,0.75,1,1.0,1,608,1226,392,834,503767
781183,470,50,1.0,0.75,1,1.0,1,1067,1780,392,1388,504282
782200,471,50,1.0,0.75,1,1.0,1,558,1413,392,1021,505761
784600,472,50,1.0,0.75,1,0.0,2,3014,3665,392,3272,505761
786874,473,50,1.0,0.75,1,0.0,2,1966,2686,392,2294,505761
787875,474,50,1.0,0.75,1,1.0,1,607,1279,392,886,507509
788476,475,50,1.0,0.75,1,1.0,1,527,1353,392,961,508576
790760,476,50,1.0,0.75,1,0.0,2,2104,3173,392,2781,508576
791528,477,50,1.0,0.75,1,1.0,1,526,1395,392,1003,509743
792595,478,50,1.0,0.75,1,1.0,1,553,1453,392,1061,511574
794833,479,50,1.0,0.75,1,0.0,2,3531,4082,392,3689,511574
795782,480,50,1.0,0.75,1,1.0,1,631,1715,392,1323,513001
796314,481,50,1.0,0.75,1,1.0,1,848,1335,392,943,513201
797064,482,50,1.0,0.75,1,1.0,1,613,1269,392,877,514385
799048,483,50,1.0,0.75,1,0.0,2,1947,2434,392,2041,514385
799999,484,50,1.0,0.75,1,1.0,1,688,1439,392,1047,515633
801986,485,50,1.0,0.75,1,0.0,2,1858,2340,392,1948,515633
803302,486,50,1.0,0.75,1,1.0,1,1360,2142,392,1750,516308
804202,487,50,1.0,0.75,1,1.0,1,578,1298,392,906,517885
805500,488,50,1.0,0.75,1,1.0,1,557,1275,392,882,519993
806799,489,50,1.0,0.75,1,1.0,1,562,1203,392,811,522688
808675,490,50,1.0,0.75,1,1.0,1,679,1289,392,897,524627
809691,491,50,1.0,0.75,1,1.0,1,525,1221,392,828,526356
811328,492,50,1.0,0.75,1,0.0,2,1663,2194,392,1802,526356
812096,493,50,1.0,0.75,1,1.0,1,557,1370,392,978,527651
815310,494,50,1.0,0.75,1,0.0,2,3615,4125,392,3732,527651
816210,495,50,1.0,0.75,1,1.0,1,533,1302,392,909,529273
817143,496,50,1.0,0.75,1,1.0,1,615,1235,392,843,530954
819126,497,50,1.0,0.75,1,0.0,2,1721,2332,392,1940,530954
820059,498,50,1.0,0.75,1,1.0,1,623,1646,392,1253,532232
820942,499,50,1.0,0.75,1,1.0,1,537,1345,392,953,533860
822143,500,50,1.0,0.75,1,1.0,1,535,1227,392,835,535977
