2016,7,11,14,32
timestamp, trialNum, blockWidth, position_number, LeftTriggerProbability, rightORwrong, Rewardposition, forageDistance, collectionDistance, totalDistance, optimalTotalDistance, Totaldifference, score
636729.0,286,50,2,0.25,1,2,482,716,1199,830,369,13820
639350.0,287,50,2,0.25,0,1,2234,958,3193,1445,1747,13820
642251.0,288,50,2,0.25,0,2,2281,839,3120,830,2290,13820
644310.0,289,50,2,0.25,1,2,741,690,1432,830,602,13878
646350.0,290,50,2,0.25,0,1,1362,1204,2566,1445,1120,13878
647510.0,291,50,2,0.25,1,1,934,949,1883,1445,437,13955
650590.0,292,50,2,0.25,0,2,2198,918,3117,830,2287,13955
652333.0,293,50,2,0.25,0,2,1471,750,2222,830,1392,13955
654030.0,294,50,2,0.25,1,2,488,923,1412,830,582,14014
656572.0,295,50,2,0.25,0,1,1188,1097,2286,1445,841,14014
660632.0,296,50,2,0.25,0,2,2617,877,3495,830,2665,14014
662191.0,297,50,2,0.25,1,2,463,743,1206,830,376,14082
663574.0,298,50,2,0.25,1,2,457,690,1148,830,318,14155
665150.0,299,50,2,0.25,1,2,524,741,1266,830,436,14220
668048.0,300,50,2,0.25,0,1,1298,933,2231,1445,786,14220
669447.0,301,50,2,0.1,1,2,467,712,1180,830,350,14291
670788.0,302,50,2,0.1,1,2,461,684,1146,830,316,14363
672087.0,303,50,2,0.1,1,2,461,510,971,830,141,14448
673388.0,304,50,2,0.1,1,2,460,744,1205,830,375,14517
675288.0,305,50,2,0.1,1,2,746,697,1443,830,613,14575
676730.0,306,50,2,0.1,1,2,450,948,1398,830,568,14634
677869.0,307,50,2,0.1,1,2,496,511,1008,830,178,14716
679529.0,308,50,2,0.1,1,2,641,570,1212,830,382,14785
681269.0,309,50,2,0.1,1,2,500,511,1012,830,182,14867
683330.0,310,50,2,0.1,1,2,453,654,1108,830,278,14942
685231.0,311,50,2,0.1,1,2,462,646,1108,830,278,15017
687529.0,312,50,2,0.1,1,2,530,1546,2077,830,1247,15057
688991.0,313,50,2,0.1,1,2,420,693,1113,830,283,15131
690169.0,314,50,2,0.1,1,2,453,613,1066,830,236,15209
691750.0,315,50,2,0.1,1,2,473,671,1145,830,315,15281
693350.0,316,50,2,0.1,1,2,448,572,1020,830,190,15363
695596.0,317,50,2,0.1,1,2,487,889,1376,830,546,15423
697719.0,318,50,2,0.1,1,2,489,582,1072,830,242,15500
699256.0,319,50,2,0.1,1,2,455,543,999,830,169,15583
700577.0,320,50,2,0.1,1,2,490,559,1049,830,219,15663
701859.0,321,50,2,0.1,1,2,533,675,1209,830,379,15731
704239.0,322,50,2,0.1,1,2,585,1239,1824,830,994,15777
705639.0,323,50,2,0.1,1,2,473,598,1071,830,241,15854
706959.0,324,50,2,0.1,1,2,467,540,1007,830,177,15936
708800.0,325,50,2,0.1,1,2,603,603,1207,830,377,16005
710057.0,326,50,2,0.1,1,2,466,501,968,830,138,16091
711819.0,327,50,2,0.1,1,2,527,579,1107,830,277,16166
713020.0,328,50,2,0.1,1,2,438,565,1004,830,174,16249
715759.0,329,50,2,0.1,0,1,1325,998,2323,1445,878,16249
718079.0,330,50,2,0.1,1,2,481,1576,2058,830,1228,16289
719600.0,331,50,2,0.1,1,2,546,769,1316,830,486,16352
722340.0,332,50,2,0.1,0,1,1250,870,2120,1445,674,16352
725136.0,333,50,2,0.1,0,2,2842,626,3468,830,2638,16352
726415.0,334,50,2,0.1,1,2,589,716,1305,830,475,16416
727515.0,335,50,2,0.1,1,2,457,560,1018,830,188,16497
728896.0,336,50,2,0.1,1,2,530,679,1210,830,380,16566
730717.0,337,50,2,0.1,1,2,414,798,1213,830,383,16634
732096.0,338,50,2,0.1,1,2,473,515,989,830,159,16718
733417.0,339,50,2,0.1,1,2,535,564,1100,830,270,16793
735936.0,340,50,2,0.1,1,2,536,1208,1744,830,914,16841
737937.0,341,50,2,0.1,1,2,679,1281,1961,830,1131,16883
740759.0,342,50,2,0.1,0,1,1402,1106,2509,1445,1063,16883
742697.0,343,50,2,0.1,0,2,1639,701,2340,830,1510,16883
744198.0,344,50,2,0.1,1,2,693,550,1243,830,413,16950
747298.0,345,50,2,0.1,0,1,1573,1118,2691,1445,1245,16950
749440.0,346,50,2,0.1,1,2,469,900,1369,830,539,17011
750697.0,347,50,2,0.1,1,2,519,732,1251,830,421,17077
752119.0,348,50,2,0.1,1,2,464,867,1331,830,501,17139
753458.0,349,50,2,0.1,1,2,454,721,1176,830,346,17210
754741.0,350,50,2,0.1,1,2,492,557,1050,830,220,17289
756140.0,351,50,2,0.5,1,2,445,689,1134,830,304,17362
759061.0,352,50,2,0.5,0,1,1253,990,2244,1445,799,17362
761100.0,353,50,2,0.5,0,1,1590,1084,2675,1445,1229,17362
762738.0,354,50,2,0.5,1,2,497,1413,1911,830,1081,17405
764359.0,355,50,2,0.5,1,2,492,493,985,830,155,17490
767521.0,356,50,2,0.5,0,1,1415,1107,2523,1445,1077,17490
770979.0,357,50,2,0.5,0,1,1276,1000,2277,1445,832,17490
772602.0,358,50,2,0.5,1,1,818,1054,1872,1445,427,17567
773841.0,359,50,2,0.5,1,1,807,1149,1956,1445,511,17641
776501.0,360,50,2,0.5,0,2,1604,774,2378,830,1548,17641
778161.0,361,50,2,0.5,1,1,776,1144,1921,1445,475,17716
779584.0,362,50,2,0.5,1,1,829,899,1728,1445,283,17799
782501.0,363,50,2,0.5,0,2,2315,604,2919,830,2089,17799
783922.0,364,50,2,0.5,1,1,776,905,1682,1445,236,17885
786029.0,365,50,2,0.5,0,2,2041,989,3030,830,2200,17885
787488.0,366,50,2,0.5,1,1,806,1022,1828,1445,383,17964
789229.0,367,50,2,0.5,0,2,1600,596,2197,830,1367,17964
790671.0,368,50,2,0.5,1,1,808,993,1801,1445,355,18045
793349.0,369,50,2,0.5,0,2,2198,623,2821,830,1991,18045
795970.0,370,50,2,0.5,0,1,1972,967,2940,1445,1494,18045
797310.0,371,50,2,0.5,1,2,645,596,1241,830,411,18112
799950.0,372,50,2,0.5,0,1,1704,1151,2855,1445,1410,18112
802289.0,373,50,2,0.5,1,1,1245,1078,2323,1445,877,18174
803832.0,374,50,2,0.5,1,1,845,1331,2176,1445,730,18240
805731.0,375,50,2,0.5,1,1,876,1482,2358,1445,912,18301
807432.0,376,50,2,0.5,1,1,781,955,1736,1445,291,18385
810149.0,377,50,2,0.5,0,2,2165,1130,3296,830,2466,18385
813133.0,378,50,2,0.5,0,2,3447,707,4155,830,3325,18385
814619.0,379,50,2,0.5,1,1,855,1000,1855,1445,410,18463
816038.0,380,50,2,0.5,1,1,778,1050,1828,1445,383,18542
818660.0,381,50,2,0.5,0,2,2023,795,2818,830,1988,18542
820457.0,382,50,2,0.5,1,1,916,1198,2114,1445,669,18610
821920.0,383,50,2,0.5,1,1,763,981,1744,1445,299,18693
824521.0,384,50,2,0.5,1,1,762,1808,2570,1445,1125,18749
826279.0,385,50,2,0.5,1,1,777,1050,1828,1445,382,18828
827600.0,386,50,2,0.5,1,1,796,967,1763,1445,317,18910
829762.0,387,50,2,0.5,0,2,2556,616,3172,830,2342,18910
832299.0,388,50,2,0.5,0,2,2356,579,2935,830,2105,18910
833880.0,389,50,2,0.5,1,1,821,1049,1870,1445,425,18987
835742.0,390,50,2,0.5,1,1,813,1227,2041,1445,595,19058
837960.0,391,50,2,0.5,1,1,784,1126,1911,1445,465,19134
839840.0,392,50,2,0.5,1,1,784,1136,1921,1445,475,19209
841722.0,393,50,2,0.5,1,1,771,1136,1907,1445,462,19285
844628.0,394,50,2,0.5,0,2,2914,851,3766,830,2936,19285
846468.0,395,50,2,0.5,0,2,1833,659,2493,830,1663,19285
848707.0,396,50,2,0.5,0,1,1787,1054,2841,1445,1396,19285
850527.0,397,50,2,0.5,0,2,1520,610,2130,830,1300,19285
852267.0,398,50,2,0.5,0,1,1238,1000,2239,1445,793,19285
855669.0,399,50,2,0.5,0,2,2337,811,3148,830,2318,19285
857827.0,400,50,2,0.5,0,1,1718,916,2634,1445,1189,19285
859988.0,401,50,2,0.75,0,1,1691,1000,2691,1445,1246,19285
863068.0,402,50,2,0.75,0,1,1436,1165,2601,1445,1156,19285
865070.0,403,50,2,0.75,0,1,1271,1118,2390,1445,944,19285
