2016,7,12,10,54
timestamp, trialcnt, block, diameter, mousex, mousey
673255.0,51,2,390,60,877,497
673271.0,51,2,390,60,877,497
673289.0,51,2,390,60,877,497
673305.0,51,2,390,60,877,497
673323.0,51,2,390,60,877,497
673340.0,51,2,390,60,877,497
673354.0,51,2,390,60,877,497
673371.0,51,2,390,60,877,497
673389.0,51,2,390,60,877,497
673405.0,51,2,390,60,877,497
673421.0,51,2,390,60,877,497
673438.0,51,2,390,60,877,497
673456.0,51,2,390,60,877,497
673471.0,51,2,390,60,877,497
673487.0,51,2,390,60,877,497
673504.0,51,2,390,60,877,497
673521.0,51,2,390,60,877,497
673537.0,51,2,390,60,877,497
673556.0,51,2,390,60,877,497
673572.0,51,2,390,60,877,497
673590.0,51,2,390,60,877,497
673606.0,51,2,390,60,877,497
673621.0,51,2,390,60,877,497
673639.0,51,2,390,60,877,497
673655.0,51,2,390,60,877,497
673671.0,51,2,390,60,877,497
673688.0,51,2,390,60,877,497
673706.0,51,2,390,60,877,497
673720.0,51,2,390,60,877,497
673739.0,51,2,390,60,877,497
673754.0,51,2,390,60,877,497
673771.0,51,2,390,60,877,497
673790.0,51,2,390,60,877,497
673804.0,51,2,390,60,877,497
673822.0,51,2,390,60,877,497
673837.0,51,2,390,60,877,497
673857.0,51,2,390,60,877,497
673871.0,51,2,390,60,877,497
673888.0,51,2,390,60,877,497
673906.0,51,2,390,60,877,497
673923.0,51,2,390,60,877,497
673938.0,51,2,390,60,877,497
673955.0,51,2,390,60,877,497
673971.0,51,2,390,60,877,497
673990.0,51,2,390,60,877,497
674004.0,51,2,390,60,877,497
674024.0,51,2,390,60,877,497
674038.0,51,2,390,60,877,497
674054.0,51,2,390,60,877,497
674071.0,51,2,390,60,877,497
674089.0,51,2,390,60,877,497
674106.0,51,2,390,60,877,497
674123.0,51,2,390,60,877,497
674137.0,51,2,390,60,877,497
674154.0,51,2,390,60,877,497
674174.0,51,2,390,60,877,497
674187.0,51,2,390,60,877,497
674205.0,51,2,390,60,877,497
674222.0,51,2,390,60,877,497
674240.0,51,2,390,60,877,497
674256.0,51,2,390,60,877,497
674272.0,51,2,390,60,877,497
674288.0,51,2,390,60,877,497
674307.0,51,2,390,60,877,497
674321.0,51,2,390,60,877,497
674338.0,51,2,390,60,877,497
674356.0,51,2,390,60,877,497
674373.0,51,2,390,60,877,497
674390.0,51,2,390,60,877,497
674406.0,51,2,390,60,877,497
674421.0,51,2,390,60,877,497
674440.0,51,2,390,60,877,497
674455.0,51,2,390,60,877,497
674472.0,51,2,390,60,877,497
674490.0,51,2,390,60,877,497
674507.0,51,2,390,60,877,497
674523.0,51,2,390,60,877,497
674537.0,51,2,390,60,877,497
674557.0,51,2,390,60,877,497
674572.0,51,2,390,60,877,497
674588.0,51,2,390,60,877,497
674606.0,51,2,390,60,877,497
674621.0,51,2,390,60,877,497
674641.0,51,2,390,60,877,497
674654.0,51,2,390,60,877,497
674673.0,51,2,390,60,877,497
674687.0,51,2,390,60,877,497
674707.0,51,2,390,60,877,497
674722.0,51,2,390,60,877,497
674739.0,51,2,390,60,877,497
674755.0,51,2,390,60,877,497
674773.0,51,2,390,60,877,497
674790.0,51,2,390,60,877,497
674806.0,51,2,390,60,877,497
674823.0,51,2,390,60,877,497
674838.0,51,2,390,60,877,497
674855.0,51,2,390,60,877,497
674872.0,51,2,390,60,877,497
674890.0,51,2,390,60,877,497
674905.0,51,2,390,60,877,497
674922.0,51,2,390,60,877,497
674940.0,51,2,390,60,877,497
674954.0,51,2,390,60,877,497
674972.0,51,2,390,60,877,497
674988.0,51,2,390,60,877,497
675006.0,51,2,390,60,877,497
675022.0,51,2,390,60,877,497
675038.0,51,2,390,60,877,497
675055.0,51,2,390,60,877,497
675074.0,51,2,390,60,877,497
675090.0,51,2,390,60,877,497
675105.0,51,2,390,60,877,497
675122.0,51,2,390,60,877,497
675140.0,51,2,390,60,877,497
675155.0,51,2,390,60,877,497
675173.0,51,2,390,60,877,497
675188.0,51,2,390,60,877,497
675205.0,51,2,390,60,877,497
675221.0,51,2,390,60,877,497
675238.0,51,2,390,60,877,497
675256.0,51,2,390,60,877,497
675273.0,51,2,390,60,877,497
675287.0,51,2,390,60,877,497
675305.0,51,2,390,60,877,497
675323.0,51,2,390,60,877,497
675338.0,51,2,390,60,877,497
675354.0,51,2,390,60,877,497
675372.0,51,2,390,60,877,497
675389.0,51,2,390,60,877,497
675405.0,51,2,390,60,877,497
675421.0,51,2,390,60,877,497
675438.0,51,2,390,60,877,497
675455.0,51,2,390,60,877,497
675473.0,51,2,390,60,877,497
675488.0,51,2,390,60,877,497
675505.0,51,2,390,60,877,497
675521.0,51,2,390,60,877,497
675540.0,51,2,390,60,877,497
675556.0,51,2,390,60,877,497
675573.0,51,2,390,60,877,497
675590.0,51,2,390,60,877,497
675605.0,51,2,390,60,877,497
675622.0,51,2,390,60,877,497
675639.0,51,2,390,60,877,497
675655.0,51,2,390,60,877,497
675673.0,51,2,390,60,877,497
675689.0,51,2,390,60,877,497
675706.0,51,2,390,60,877,497
675723.0,51,2,390,60,877,497
675737.0,51,2,390,60,877,497
675755.0,51,2,390,60,877,497
675773.0,51,2,390,60,877,497
675789.0,51,2,390,60,877,497
675807.0,51,2,390,60,877,497
675821.0,51,2,390,60,877,497
675838.0,51,2,390,60,877,497
675857.0,51,2,390,60,877,497
675871.0,51,2,390,60,877,497
675888.0,51,2,390,60,877,497
675905.0,51,2,390,60,877,497
675923.0,51,2,390,60,877,497
675940.0,51,2,390,60,877,497
675955.0,51,2,390,60,877,497
675971.0,51,2,390,60,877,497
675987.0,51,2,390,60,877,497
676005.0,51,2,390,60,877,497
676022.0,51,2,390,60,877,497
676039.0,51,2,390,60,877,497
676057.0,51,2,390,60,877,497
676073.0,51,2,390,60,877,497
676090.0,51,2,390,60,877,497
676106.0,51,2,390,60,877,497
676121.0,51,2,390,60,877,497
676138.0,51,2,390,60,877,497
676156.0,51,2,390,60,877,497
676171.0,51,2,390,60,877,497
676190.0,51,2,390,60,877,497
676205.0,51,2,390,60,877,497
676223.0,51,2,390,60,877,497
676237.0,51,2,390,60,877,497
676255.0,51,2,390,60,877,497
676271.0,51,2,390,60,877,497
676289.0,51,2,390,60,877,497
676306.0,51,2,390,60,877,497
676323.0,51,2,390,60,877,497
676339.0,51,2,390,60,877,497
676355.0,51,2,390,60,877,497
676374.0,51,2,390,60,877,497
676388.0,51,2,390,60,877,497
676405.0,51,2,390,60,877,497
676423.0,51,2,390,60,877,497
676438.0,51,2,390,60,877,497
676456.0,51,2,390,60,877,497
676471.0,51,2,390,60,877,497
676488.0,51,2,390,60,877,497
676505.0,51,2,390,60,877,497
676521.0,51,2,390,60,877,497
676539.0,51,2,390,60,877,497
676556.0,51,2,390,60,877,497
676573.0,51,2,390,60,877,497
676591.0,51,2,390,60,877,497
676605.0,51,2,390,60,877,497
676622.0,51,2,390,60,877,497
676637.0,51,2,390,60,877,497
676655.0,51,2,390,60,877,497
676672.0,51,2,390,60,877,497
676690.0,51,2,390,60,877,497
676706.0,51,2,390,60,877,497
676722.0,51,2,390,60,877,497
676737.0,51,2,390,60,877,497
676757.0,51,2,390,60,877,497
676771.0,51,2,390,60,877,497
676788.0,51,2,390,60,877,497
676806.0,51,2,390,60,877,497
676823.0,51,2,390,60,877,497
676838.0,51,2,390,60,877,497
676858.0,51,2,390,60,877,497
676871.0,51,2,390,60,877,497
676888.0,51,2,390,60,877,497
676907.0,51,2,390,60,877,497
676922.0,51,2,390,60,877,497
676939.0,51,2,390,60,877,497
676956.0,51,2,390,60,877,497
676971.0,51,2,390,60,877,497
676991.0,51,2,390,60,877,497
677006.0,51,2,390,60,877,497
677023.0,51,2,390,60,877,497
677038.0,51,2,390,60,877,497
677055.0,51,2,390,60,877,497
677073.0,51,2,390,60,877,497
677089.0,51,2,390,60,877,497
677106.0,51,2,390,60,877,497
677123.0,51,2,390,60,877,497
677140.0,51,2,390,60,877,497
677156.0,51,2,390,60,877,497
677171.0,51,2,390,60,877,497
677189.0,51,2,390,60,877,497
677206.0,51,2,390,60,877,497
677221.0,51,2,390,60,877,497
677240.0,51,2,390,60,877,497
677257.0,51,2,390,60,877,497
677273.0,51,2,390,60,877,497
677288.0,51,2,390,60,877,497
677305.0,51,2,390,60,877,497
677322.0,51,2,390,60,877,497
677340.0,51,2,390,60,877,497
677356.0,51,2,390,60,877,497
677373.0,51,2,390,60,877,497
677391.0,51,2,390,60,877,497
677406.0,51,2,390,60,877,497
677421.0,51,2,390,60,877,497
677440.0,51,2,390,60,877,497
677456.0,51,2,390,60,877,497
677473.0,51,2,390,60,877,497
677488.0,51,2,390,60,877,497
677507.0,51,2,390,60,877,497
677522.0,51,2,390,60,877,497
677538.0,51,2,390,60,877,497
677555.0,51,2,390,60,877,497
677572.0,51,2,390,60,877,497
677589.0,51,2,390,60,877,497
677606.0,51,2,390,60,877,497
677623.0,51,2,390,60,877,497
677640.0,51,2,390,60,877,497
677657.0,51,2,390,60,877,497
677674.0,51,2,390,60,877,497
677688.0,51,2,390,60,877,497
677706.0,51,2,390,60,877,497
677723.0,51,2,390,60,877,497
677740.0,51,2,390,60,877,497
677756.0,51,2,390,60,877,497
677774.0,51,2,390,60,877,497
677790.0,51,2,390,60,877,497
677804.0,51,2,390,60,877,497
677823.0,51,2,390,60,877,497
677839.0,51,2,390,60,877,497
677856.0,51,2,390,60,877,497
677873.0,51,2,390,60,877,497
677890.0,51,2,390,60,877,497
677906.0,51,2,390,60,877,497
677922.0,51,2,390,60,877,497
677939.0,51,2,390,60,877,497
677955.0,51,2,390,60,877,497
677973.0,51,2,390,60,877,497
677990.0,51,2,390,60,877,497
678004.0,51,2,390,60,877,497
678024.0,51,2,390,60,877,497
678038.0,51,2,390,60,877,497
678054.0,51,2,390,60,877,497
678074.0,51,2,390,60,877,497
678089.0,51,2,390,60,877,497
678106.0,51,2,390,60,877,497
678122.0,51,2,390,60,877,497
678137.0,51,2,390,60,877,497
678156.0,51,2,390,60,877,497
678174.0,51,2,390,60,877,497
678188.0,51,2,390,60,877,497
678205.0,51,2,390,60,877,497
678222.0,51,2,390,60,877,497
678240.0,51,2,390,60,877,497
678254.0,51,2,390,60,877,497
678273.0,51,2,390,60,877,497
678288.0,51,2,390,60,877,497
678305.0,51,2,390,60,877,497
678322.0,51,2,390,60,877,497
678338.0,51,2,390,60,877,497
678356.0,51,2,390,60,877,497
678373.0,51,2,390,60,877,497
678388.0,51,2,390,60,877,497
678405.0,51,2,390,60,877,497
678423.0,51,2,390,60,877,497
678438.0,51,2,390,60,877,497
678455.0,51,2,390,60,877,497
678471.0,51,2,390,60,877,497
678489.0,51,2,390,60,877,497
678507.0,51,2,390,60,877,497
678522.0,51,2,390,60,877,497
678538.0,51,2,390,60,877,497
678555.0,51,2,390,60,877,497
678571.0,51,2,390,60,877,497
678588.0,51,2,390,60,877,497
678604.0,51,2,390,60,877,497
678623.0,51,2,390,60,877,497
678638.0,51,2,390,60,877,497
678655.0,51,2,390,60,877,497
678671.0,51,2,390,60,877,497
678688.0,51,2,390,60,877,497
678705.0,51,2,390,60,877,497
678721.0,51,2,390,60,877,497
678739.0,51,2,390,60,877,497
678754.0,51,2,390,60,877,497
678774.0,51,2,390,60,877,497
678791.0,51,2,390,60,877,497
678806.0,51,2,390,60,877,497
678822.0,51,2,390,60,877,497
678841.0,51,2,390,60,877,497
678855.0,51,2,390,60,877,497
678872.0,51,2,390,60,877,497
678890.0,51,2,390,60,877,497
678904.0,51,2,390,60,877,497
678921.0,51,2,390,60,877,497
678941.0,51,2,390,60,877,497
678955.0,51,2,390,60,877,497
678973.0,51,2,390,60,877,497
678989.0,51,2,390,60,877,497
679005.0,51,2,390,60,877,497
679023.0,51,2,390,60,877,497
679039.0,51,2,390,60,877,497
679055.0,51,2,390,60,877,497
679071.0,51,2,390,60,877,497
679088.0,51,2,390,60,877,497
679105.0,51,2,390,60,877,497
679121.0,51,2,390,60,877,497
679139.0,51,2,390,60,877,497
679155.0,51,2,390,60,877,497
679173.0,51,2,390,60,877,497
679188.0,51,2,390,60,877,497
679205.0,51,2,390,60,877,497
679221.0,51,2,390,60,877,497
679238.0,51,2,390,60,877,497
679256.0,51,2,390,60,877,497
679273.0,51,2,390,60,877,497
679290.0,51,2,390,60,877,497
679305.0,51,2,390,60,877,497
679321.0,51,2,390,60,877,497
679338.0,51,2,390,60,877,497
679355.0,51,2,390,60,877,497
679372.0,51,2,390,60,877,497
679389.0,51,2,390,60,877,497
679406.0,51,2,390,60,877,497
679424.0,51,2,390,60,877,497
679438.0,51,2,390,60,877,497
679455.0,51,2,390,60,877,497
679471.0,51,2,390,60,877,497
679488.0,51,2,390,60,877,497
679505.0,51,2,390,60,877,497
679522.0,51,2,390,60,877,497
679540.0,51,2,390,60,877,497
679554.0,51,2,390,60,877,497
679572.0,51,2,390,60,877,497
679588.0,51,2,390,60,877,497
679605.0,51,2,390,60,877,497
679621.0,51,2,390,60,877,497
679639.0,51,2,390,60,877,497
679656.0,51,2,390,60,877,497
679674.0,51,2,390,60,877,497
679688.0,51,2,390,60,877,497
679705.0,51,2,390,60,877,497
679721.0,51,2,390,60,877,497
679738.0,51,2,390,60,877,497
679755.0,51,2,390,60,877,497
679772.0,51,2,390,60,877,497
679790.0,51,2,390,60,877,497
679805.0,51,2,390,60,877,497
679824.0,51,2,390,60,877,497
679839.0,51,2,390,60,877,497
679855.0,51,2,390,60,877,497
679871.0,51,2,390,60,877,497
679889.0,51,2,390,60,877,497
679906.0,51,2,390,60,877,497
679921.0,51,2,390,60,877,497
679940.0,51,2,390,60,877,497
679955.0,51,2,390,60,877,497
679972.0,51,2,390,60,877,497
679989.0,51,2,390,60,877,497
680006.0,51,2,390,60,877,497
680022.0,51,2,390,60,877,497
680039.0,51,2,390,60,877,497
680056.0,51,2,390,60,877,497
680074.0,51,2,390,60,877,497
680088.0,51,2,390,60,877,497
680105.0,51,2,390,60,877,497
680122.0,51,2,390,60,877,497
680138.0,51,2,390,60,877,497
680156.0,51,2,390,60,877,497
680173.0,51,2,390,60,877,497
680190.0,51,2,390,60,877,497
680205.0,51,2,390,60,877,497
680221.0,51,2,390,60,877,497
680240.0,51,2,390,60,877,497
680255.0,51,2,390,60,877,497
680272.0,51,2,390,60,877,497
680289.0,51,2,390,60,877,497
680306.0,51,2,390,60,877,497
680323.0,51,2,390,60,877,497
680339.0,51,2,390,60,877,497
680355.0,51,2,390,60,877,497
680372.0,51,2,390,60,877,497
680388.0,51,2,390,60,877,497
680405.0,51,2,390,60,877,497
680422.0,51,2,390,60,877,497
680440.0,51,2,390,60,877,497
680457.0,51,2,390,60,877,497
680472.0,51,2,390,60,877,497
680490.0,51,2,390,60,877,497
680506.0,51,2,390,60,877,497
680522.0,51,2,390,60,877,497
680538.0,51,2,390,60,877,497
680556.0,51,2,390,60,877,497
680573.0,51,2,390,60,877,497
680591.0,51,2,390,60,877,497
680606.0,51,2,390,60,877,497
680621.0,51,2,390,60,877,497
680638.0,51,2,390,60,877,497
680657.0,51,2,390,60,877,497
680672.0,51,2,390,60,877,497
680689.0,51,2,390,60,877,497
680705.0,51,2,390,60,877,497
680724.0,51,2,390,60,877,497
680739.0,51,2,390,60,877,497
680755.0,51,2,390,60,877,497
680771.0,51,2,390,60,877,497
680788.0,51,2,390,60,877,497
680805.0,51,2,390,60,877,497
680823.0,51,2,390,60,877,497
680840.0,51,2,390,60,877,497
680857.0,51,2,390,60,877,497
680872.0,51,2,390,60,877,497
680891.0,51,2,390,60,877,497
680905.0,51,2,390,60,877,497
680923.0,51,2,390,60,877,497
680939.0,51,2,390,60,877,497
680957.0,51,2,390,60,877,497
680971.0,51,2,390,60,877,497
680988.0,51,2,390,60,877,497
681005.0,51,2,390,60,877,497
681021.0,51,2,390,60,877,497
681039.0,51,2,390,60,877,497
681055.0,51,2,390,60,877,497
681073.0,51,2,390,60,877,497
681090.0,51,2,390,60,877,497
681105.0,51,2,390,60,877,497
681122.0,51,2,390,60,877,497
681140.0,51,2,390,60,877,497
681155.0,51,2,390,60,877,497
681172.0,51,2,390,60,877,497
681189.0,51,2,390,60,877,497
681205.0,51,2,390,60,877,497
681223.0,51,2,390,60,877,497
681241.0,51,2,390,60,877,497
681258.0,51,2,390,60,877,497
681272.0,51,2,390,60,877,497
681289.0,51,2,390,60,877,497
681305.0,51,2,390,60,877,497
681322.0,51,2,390,60,877,497
681340.0,51,2,390,60,877,497
681357.0,51,2,390,60,877,497
681371.0,51,2,390,60,877,497
681389.0,51,2,390,60,877,497
681407.0,51,2,390,60,877,497
681422.0,51,2,390,60,877,497
681438.0,51,2,390,60,877,497
681455.0,51,2,390,60,877,497
681473.0,51,2,390,60,877,497
681490.0,51,2,390,60,877,497
681506.0,51,2,390,60,877,497
681522.0,51,2,390,60,877,497
681539.0,51,2,390,60,877,497
681556.0,51,2,390,60,877,497
681572.0,51,2,390,60,877,497
681589.0,51,2,390,60,877,497
681606.0,51,2,390,60,877,497
681621.0,51,2,390,60,877,497
681639.0,51,2,390,60,877,497
681656.0,51,2,390,60,877,497
681672.0,51,2,390,60,877,497
681690.0,51,2,390,60,877,497
681705.0,51,2,390,60,877,497
681723.0,51,2,390,60,877,497
681740.0,51,2,390,60,877,497
681755.0,51,2,390,60,877,497
681771.0,51,2,390,60,877,497
681790.0,51,2,390,60,877,497
681805.0,51,2,390,60,877,497
681822.0,51,2,390,60,877,497
681839.0,51,2,390,60,877,497
681856.0,51,2,390,60,877,497
681873.0,51,2,390,60,877,497
681889.0,51,2,390,60,877,497
681905.0,51,2,390,60,877,497
681922.0,51,2,390,60,877,497
681940.0,51,2,390,60,877,497
681955.0,51,2,390,60,877,497
681973.0,51,2,390,60,877,497
681990.0,51,2,390,60,877,497
682007.0,51,2,390,60,877,497
682022.0,51,2,390,60,877,497
682039.0,51,2,390,60,877,497
682055.0,51,2,390,60,877,497
682072.0,51,2,390,60,877,497
682090.0,51,2,390,60,877,497
682106.0,51,2,390,60,877,497
682123.0,51,2,390,60,877,497
682140.0,51,2,390,60,877,497
682155.0,51,2,390,60,877,497
682172.0,51,2,390,60,877,497
682191.0,51,2,390,60,877,497
682206.0,51,2,390,60,877,497
682222.0,51,2,390,60,877,497
682239.0,51,2,390,60,877,497
682257.0,51,2,390,60,877,497
682271.0,51,2,390,60,877,497
682291.0,51,2,390,60,877,497
682306.0,51,2,390,60,877,497
682322.0,51,2,390,60,877,497
682341.0,51,2,390,60,877,497
682355.0,51,2,390,60,877,497
682373.0,51,2,390,60,877,497
682390.0,51,2,390,60,877,497
682405.0,51,2,390,60,877,497
682422.0,51,2,390,60,877,497
682441.0,51,2,390,60,877,497
682455.0,51,2,390,60,877,497
682474.0,51,2,390,60,877,497
682489.0,51,2,390,60,877,497
682506.0,51,2,390,60,877,497
682524.0,51,2,390,60,877,497
682539.0,51,2,390,60,877,497
682557.0,51,2,390,60,877,497
682573.0,51,2,390,60,877,497
682590.0,51,2,390,60,877,497
682606.0,51,2,390,60,877,497
682625.0,51,2,390,60,877,497
682640.0,51,2,390,60,877,497
682656.0,51,2,390,60,877,497
682672.0,51,2,390,60,877,497
682691.0,51,2,390,60,877,497
682706.0,51,2,390,60,877,497
682722.0,51,2,390,60,877,497
682741.0,51,2,390,60,877,497
682756.0,51,2,390,60,877,497
682773.0,51,2,390,60,877,497
682791.0,51,2,390,60,877,497
682806.0,51,2,390,60,877,497
682822.0,51,2,390,60,877,497
682839.0,51,2,390,60,877,497
682856.0,51,2,390,60,877,497
682872.0,51,2,390,60,877,497
682890.0,51,2,390,60,877,497
682907.0,51,2,390,60,877,497
682924.0,51,2,390,60,877,497
682940.0,51,2,390,60,877,497
682957.0,51,2,390,60,877,497
682973.0,51,2,390,60,877,497
682989.0,51,2,390,60,877,497
683006.0,51,2,390,60,877,497
683023.0,51,2,390,60,877,497
683039.0,51,2,390,60,877,497
683057.0,51,2,390,60,877,497
683074.0,51,2,390,60,877,497
683089.0,51,2,390,60,877,497
683107.0,51,2,390,60,877,497
683122.0,51,2,390,60,877,497
683139.0,51,2,390,60,877,497
683157.0,51,2,390,60,877,497
683173.0,51,2,390,60,877,497
683190.0,51,2,390,60,877,497
683205.0,51,2,390,60,877,497
683222.0,51,2,390,60,877,497
683238.0,51,2,390,60,877,497
683255.0,51,2,390,60,877,497
683273.0,51,2,390,60,877,497
683291.0,51,2,390,60,877,497
683307.0,51,2,390,60,877,497
683323.0,51,2,390,60,877,497
683340.0,51,2,390,60,877,497
683357.0,51,2,390,60,877,497
683372.0,51,2,390,60,877,497
683389.0,51,2,390,60,877,497
683406.0,51,2,390,60,877,497
683423.0,51,2,390,60,877,497
683440.0,51,2,390,60,877,497
683458.0,51,2,390,60,877,497
683474.0,51,2,390,60,877,497
683490.0,51,2,390,60,877,497
683505.0,51,2,390,60,877,497
683524.0,51,2,390,60,877,497
683539.0,51,2,390,60,877,497
683557.0,51,2,390,60,877,497
683573.0,51,2,390,60,877,497
683588.0,51,2,390,60,877,497
683608.0,51,2,390,60,877,497
683624.0,51,2,390,60,877,497
683639.0,51,2,390,60,877,497
683656.0,51,2,390,60,877,497
683673.0,51,2,390,60,877,497
683691.0,51,2,390,60,877,497
683707.0,51,2,390,60,877,497
683724.0,51,2,390,60,877,497
683738.0,51,2,390,60,877,497
683756.0,51,2,390,60,877,497
683772.0,51,2,390,60,877,497
683789.0,51,2,390,60,877,497
683807.0,51,2,390,60,877,497
683824.0,51,2,390,60,877,497
683838.0,51,2,390,60,877,497
683856.0,51,2,390,60,877,497
683872.0,51,2,390,60,877,497
683888.0,51,2,390,60,877,497
683905.0,51,2,390,60,877,497
683923.0,51,2,390,60,877,497
683938.0,51,2,390,60,877,497
683957.0,51,2,390,60,877,497
683972.0,51,2,390,60,877,497
683989.0,51,2,390,60,877,497
684008.0,51,2,390,60,877,497
684022.0,51,2,390,60,877,497
684039.0,51,2,390,60,877,497
684056.0,51,2,390,60,877,497
684074.0,51,2,390,60,877,497
684090.0,51,2,390,60,877,497
684107.0,51,2,390,60,877,497
684124.0,51,2,390,60,877,497
684139.0,51,2,390,60,877,497
684155.0,51,2,390,60,877,497
684172.0,51,2,390,60,877,497
684190.0,51,2,390,60,877,497
684205.0,51,2,390,60,877,497
684222.0,51,2,390,60,877,497
684239.0,51,2,390,60,877,497
684256.0,51,2,390,60,877,497
684274.0,51,2,390,60,877,497
684289.0,51,2,390,60,877,497
684306.0,51,2,390,60,877,497
684323.0,51,2,390,60,877,497
684338.0,51,2,390,60,877,497
684357.0,51,2,390,60,877,497
684374.0,51,2,390,60,877,497
684388.0,51,2,390,60,877,497
684406.0,51,2,390,60,877,497
684422.0,51,2,390,60,877,497
684439.0,51,2,390,60,877,497
684457.0,51,2,390,60,877,497
684474.0,51,2,390,60,877,497
684488.0,51,2,390,60,877,497
684508.0,51,2,390,60,877,497
684522.0,51,2,390,60,877,497
684540.0,51,2,390,60,877,497
684556.0,51,2,390,60,877,497
684573.0,51,2,390,60,877,497
684590.0,51,2,390,60,877,497
684608.0,51,2,390,60,877,497
684623.0,51,2,390,60,877,497
684640.0,51,2,390,60,877,497
684656.0,51,2,390,60,877,497
684675.0,51,2,390,60,877,497
684689.0,51,2,390,60,877,497
684707.0,51,2,390,60,877,497
684724.0,51,2,390,60,877,497
684740.0,51,2,390,60,877,497
684756.0,51,2,390,60,877,497
684775.0,51,2,390,60,877,497
684790.0,51,2,390,60,877,497
684805.0,51,2,390,60,877,497
684823.0,51,2,390,60,877,497
684840.0,51,2,390,60,877,497
684856.0,51,2,390,60,877,497
684872.0,51,2,390,60,877,497
684890.0,51,2,390,60,877,497
684907.0,51,2,390,60,877,497
684922.0,51,2,390,60,877,497
684939.0,51,2,390,60,877,497
684956.0,51,2,390,60,877,497
684973.0,51,2,390,60,877,497
684991.0,51,2,390,60,877,497
685007.0,51,2,390,60,877,497
685022.0,51,2,390,60,877,497
685041.0,51,2,390,60,877,497
685057.0,51,2,390,60,877,497
685072.0,51,2,390,60,877,497
685090.0,51,2,390,60,877,497
685107.0,51,2,390,60,877,497
685122.0,51,2,390,60,877,497
685141.0,51,2,390,60,877,497
685157.0,51,2,390,60,877,497
685172.0,51,2,390,60,877,497
685188.0,51,2,390,60,877,497
685206.0,51,2,390,60,877,497
685223.0,51,2,390,60,877,497
685241.0,51,2,390,60,877,497
685257.0,51,2,390,60,877,497
685272.0,51,2,390,60,877,497
685292.0,51,2,390,60,877,497
685307.0,51,2,390,60,877,497
685322.0,51,2,390,60,877,497
685339.0,51,2,390,60,877,497
685357.0,51,2,390,60,877,497
685372.0,51,2,390,60,877,497
685392.0,51,2,390,60,877,497
685407.0,51,2,390,60,877,497
685422.0,51,2,390,60,877,497
685441.0,51,2,390,60,877,497
685455.0,51,2,390,60,877,497
685473.0,51,2,390,60,877,497
685490.0,51,2,390,60,877,497
685506.0,51,2,390,60,877,497
685523.0,51,2,390,60,877,497
685539.0,51,2,390,60,877,497
685555.0,51,2,390,60,877,497
685572.0,51,2,390,60,877,497
685589.0,51,2,390,60,877,497
685606.0,51,2,390,60,877,497
685624.0,51,2,390,60,877,497
685641.0,51,2,390,60,877,497
685656.0,51,2,390,60,877,497
685672.0,51,2,390,60,877,497
685691.0,51,2,390,60,877,497
685705.0,51,2,390,60,877,497
685722.0,51,2,390,60,877,497
685740.0,51,2,390,60,877,497
685757.0,51,2,390,60,877,497
685772.0,51,2,390,60,877,497
685791.0,51,2,390,60,877,497
685806.0,51,2,390,60,877,497
685822.0,51,2,390,60,877,497
685839.0,51,2,390,60,877,497
685856.0,51,2,390,60,877,497
685873.0,51,2,390,60,877,497
685891.0,51,2,390,60,877,497
685905.0,51,2,390,60,877,497
685922.0,51,2,390,60,877,497
685939.0,51,2,390,60,877,497
685955.0,51,2,390,60,877,497
685972.0,51,2,390,60,877,497
685990.0,51,2,390,60,877,497
686007.0,51,2,390,60,877,497
686024.0,51,2,390,60,877,497
686041.0,51,2,390,60,877,497
686055.0,51,2,390,60,877,497
686072.0,51,2,390,60,877,497
686089.0,51,2,390,60,877,497
686106.0,51,2,390,60,877,497
686123.0,51,2,390,60,877,497
686140.0,51,2,390,60,877,497
686156.0,51,2,390,60,877,497
686172.0,51,2,390,60,877,497
686190.0,51,2,390,60,877,497
686206.0,51,2,390,60,877,497
686222.0,51,2,390,60,877,497
686239.0,51,2,390,60,877,497
686256.0,51,2,390,60,877,497
686274.0,51,2,390,60,877,497
686290.0,51,2,390,60,877,497
686306.0,51,2,390,60,877,497
686322.0,51,2,390,60,877,497
686341.0,51,2,390,60,877,497
686356.0,51,2,390,60,877,497
686373.0,51,2,390,60,877,497
686390.0,51,2,390,60,877,497
686407.0,51,2,390,60,877,497
686422.0,51,2,390,60,877,497
686439.0,51,2,390,60,877,497
686456.0,51,2,390,60,877,497
686473.0,51,2,390,60,877,497
686491.0,51,2,390,60,877,497
686506.0,51,2,390,60,877,497
686523.0,51,2,390,60,877,497
686541.0,51,2,390,60,877,497
686556.0,51,2,390,60,877,497
686572.0,51,2,390,60,877,497
686589.0,51,2,390,60,877,497
686605.0,51,2,390,60,877,497
686622.0,51,2,390,60,877,497
686640.0,51,2,390,60,877,497
686657.0,51,2,390,60,877,497
686674.0,51,2,390,60,877,497
686691.0,51,2,390,60,877,497
686706.0,51,2,390,60,877,497
686722.0,51,2,390,60,877,497
686739.0,51,2,390,60,877,497
686756.0,51,2,390,60,877,497
686773.0,51,2,390,60,877,497
686790.0,51,2,390,60,877,497
686805.0,51,2,390,60,877,497
686823.0,51,2,390,60,877,497
686840.0,51,2,390,60,877,497
686856.0,51,2,390,60,877,497
686872.0,51,2,390,60,877,497
686889.0,51,2,390,60,877,497
686907.0,51,2,390,60,877,497
686922.0,51,2,390,60,877,497
