2016,7,11,14,51
timestamp, trialcnt, block, diameter, mousex, mousey
56527.0,41,1,270,60,852,25
56544.0,41,1,270,60,852,25
56563.0,41,1,270,60,852,25
56577.0,41,1,270,60,852,25
56596.0,41,1,270,60,852,25
56610.0,41,1,270,60,852,25
56628.0,41,1,270,60,852,25
56644.0,41,1,270,60,852,25
56661.0,41,1,270,60,852,25
56677.0,41,1,270,60,852,25
56696.0,41,1,270,60,852,25
56710.0,41,1,270,60,852,25
56729.0,41,1,270,60,852,25
56744.0,41,1,270,60,865,1
56760.0,41,1,270,60,859,34
56780.0,41,1,270,60,851,71
56794.0,41,1,270,60,843,110
56811.0,41,1,270,60,843,110
56828.0,41,1,270,60,831,167
56843.0,41,1,270,60,825,189
56861.0,41,1,270,60,825,189
56879.0,41,1,270,60,818,223
56894.0,41,1,270,60,815,234
56912.0,41,1,270,60,815,234
56929.0,41,1,270,60,815,238
56945.0,41,1,270,60,815,238
56963.0,41,1,270,60,815,238
56977.0,41,1,270,60,815,238
56994.0,41,1,270,60,815,238
57013.0,41,1,270,60,815,238
57028.0,41,1,270,60,815,238
57044.0,41,1,270,60,815,238
57063.0,41,1,270,60,815,238
57079.0,41,1,270,60,815,238
57094.0,41,1,270,60,815,238
57111.0,41,1,270,60,815,238
57129.0,41,1,270,60,812,266
57144.0,41,1,270,60,807,312
57194.0,42,1,270,60,792,470
57212.0,42,1,270,60,792,470
57227.0,42,1,270,60,834,564
57245.0,42,1,270,60,834,563
57263.0,42,1,270,60,834,560
57279.0,42,1,270,60,834,560
57294.0,42,1,270,60,834,560
57312.0,42,1,270,60,834,560
57328.0,42,1,270,60,834,560
57345.0,42,1,270,60,834,560
57362.0,42,1,270,60,834,560
57378.0,42,1,270,60,834,560
57396.0,42,1,270,60,834,560
57411.0,42,1,270,60,834,560
57428.0,42,1,270,60,834,560
57446.0,42,1,270,60,834,560
57461.0,42,1,270,60,834,560
57477.0,42,1,270,60,834,560
57497.0,42,1,270,60,834,563
57513.0,42,1,270,60,834,574
57529.0,42,1,270,60,833,592
57546.0,42,1,270,60,831,609
57562.0,42,1,270,60,829,623
57578.0,42,1,270,60,828,630
57595.0,42,1,270,60,828,630
57612.0,42,1,270,60,828,630
57629.0,42,1,270,60,828,630
57646.0,42,1,270,60,827,630
57663.0,42,1,270,60,827,630
57679.0,42,1,270,60,827,630
57695.0,42,1,270,60,827,630
57712.0,42,1,270,60,827,630
57729.0,42,1,270,60,827,630
57746.0,42,1,270,60,827,630
57762.0,42,1,270,60,827,630
57779.0,42,1,270,60,827,630
57795.0,42,1,270,60,827,630
57812.0,42,1,270,60,827,630
57828.0,42,1,270,60,827,630
57845.0,42,1,270,60,827,630
57861.0,42,1,270,60,827,630
57877.0,42,1,270,60,823,642
57895.0,42,1,270,60,817,663
57911.0,42,1,270,60,814,689
57928.0,42,1,270,60,811,720
57944.0,42,1,270,60,810,759
57961.0,42,1,270,60,810,759
58011.0,43,1,270,60,806,835
58029.0,43,1,270,60,840,525
58045.0,43,1,270,60,840,526
58061.0,43,1,270,60,839,526
58077.0,43,1,270,60,839,526
58096.0,43,1,270,60,838,526
58112.0,43,1,270,60,838,525
58129.0,43,1,270,60,838,525
58146.0,43,1,270,60,838,525
58163.0,43,1,270,60,838,525
58179.0,43,1,270,60,838,525
58195.0,43,1,270,60,838,525
58212.0,43,1,270,60,838,525
58229.0,43,1,270,60,838,525
58244.0,43,1,270,60,838,525
58261.0,43,1,270,60,837,524
58277.0,43,1,270,60,837,514
58294.0,43,1,270,60,841,490
58311.0,43,1,270,60,847,465
58328.0,43,1,270,60,851,442
58345.0,43,1,270,60,856,424
58361.0,43,1,270,60,862,404
58378.0,43,1,270,60,862,404
58394.0,43,1,270,60,867,387
58412.0,43,1,270,60,870,370
58427.0,43,1,270,60,872,358
58446.0,43,1,270,60,873,351
58461.0,43,1,270,60,873,347
58478.0,43,1,270,60,873,346
58495.0,43,1,270,60,873,346
58512.0,43,1,270,60,873,345
58529.0,43,1,270,60,873,345
58544.0,43,1,270,60,873,345
58561.0,43,1,270,60,873,346
58577.0,43,1,270,60,873,357
58594.0,43,1,270,60,873,376
58612.0,43,1,270,60,870,403
58627.0,43,1,270,60,862,449
58645.0,43,1,270,60,850,512
58661.0,43,1,270,60,834,580
58679.0,43,1,270,60,818,623
58696.0,43,1,270,60,809,636
58713.0,43,1,270,60,806,639
58730.0,43,1,270,60,806,639
58746.0,43,1,270,60,806,639
58763.0,43,1,270,60,806,639
58780.0,43,1,270,60,806,639
58795.0,43,1,270,60,806,639
58811.0,43,1,270,60,806,639
58827.0,43,1,270,60,806,639
58844.0,43,1,270,60,806,639
58863.0,43,1,270,60,806,639
58879.0,43,1,270,60,806,639
58896.0,43,1,270,60,806,639
58911.0,43,1,270,60,806,639
58927.0,43,1,270,60,806,639
58947.0,43,1,270,60,806,639
58961.0,43,1,270,60,806,640
58977.0,43,1,270,60,805,646
58995.0,43,1,270,60,799,668
59012.0,43,1,270,60,789,712
59029.0,43,1,270,60,783,767
59045.0,43,1,270,60,780,818
59062.0,43,1,270,60,778,861
59077.0,43,1,270,60,776,897
59094.0,43,1,270,60,775,911
59112.0,43,1,270,60,775,927
59129.0,43,1,270,60,775,930
59147.0,43,1,270,60,775,931
59162.0,43,1,270,60,775,931
59177.0,43,1,270,60,775,931
59196.0,43,1,270,60,775,931
59211.0,43,1,270,60,775,931
59230.0,43,1,270,60,775,931
59245.0,43,1,270,60,775,931
59261.0,43,1,270,60,775,931
59280.0,43,1,270,60,775,931
59296.0,43,1,270,60,775,931
59313.0,43,1,270,60,775,931
59329.0,43,1,270,60,775,931
59344.0,43,1,270,60,775,931
59363.0,43,1,270,60,775,933
59377.0,43,1,270,60,775,946
59396.0,43,1,270,60,775,946
59411.0,43,1,270,60,775,946
59429.0,43,1,270,60,775,946
59446.0,43,1,270,60,775,946
59463.0,43,1,270,60,775,946
59480.0,43,1,270,60,775,946
59496.0,43,1,270,60,775,946
59512.0,43,1,270,60,775,946
59530.0,43,1,270,60,775,946
59546.0,43,1,270,60,775,946
59563.0,43,1,270,60,775,946
59579.0,43,1,270,60,775,946
59597.0,43,1,270,60,775,946
59613.0,43,1,270,60,775,946
59628.0,43,1,270,60,775,946
59647.0,43,1,270,60,775,946
59663.0,43,1,270,60,775,946
59678.0,43,1,270,60,775,946
59697.0,43,1,270,60,775,946
59712.0,43,1,270,60,775,946
59728.0,43,1,270,60,775,946
59745.0,43,1,270,60,775,946
59763.0,43,1,270,60,764,861
59779.0,43,1,270,60,764,813
59795.0,43,1,270,60,769,731
59812.0,43,1,270,60,774,668
59828.0,43,1,270,60,787,600
59845.0,43,1,270,60,800,554
59861.0,43,1,270,60,811,529
59879.0,43,1,270,60,811,529
59894.0,43,1,270,60,815,519
59912.0,43,1,270,60,815,519
59928.0,43,1,270,60,815,519
59945.0,43,1,270,60,815,519
59963.0,43,1,270,60,815,519
59978.0,43,1,270,60,815,519
59994.0,43,1,270,60,815,519
60012.0,43,1,270,60,815,519
60028.0,43,1,270,60,815,519
60044.0,43,1,270,60,815,519
60061.0,43,1,270,60,816,519
60078.0,43,1,270,60,816,525
60095.0,43,1,270,60,816,533
60112.0,43,1,270,60,816,537
60128.0,43,1,270,60,817,544
60145.0,43,1,270,60,819,552
60161.0,43,1,270,60,821,560
60177.0,43,1,270,60,824,566
60194.0,43,1,270,60,828,572
60211.0,43,1,270,60,833,576
60228.0,43,1,270,60,836,577
60244.0,43,1,270,60,837,576
60261.0,43,1,270,60,837,576
60278.0,43,1,270,60,833,566
60294.0,43,1,270,60,833,566
60312.0,43,1,270,60,823,546
60328.0,43,1,270,60,823,546
60344.0,43,1,270,60,789,496
60362.0,43,1,270,60,763,475
60378.0,43,1,270,60,763,475
60395.0,43,1,270,60,696,446
60412.0,43,1,270,60,669,440
60428.0,43,1,270,60,669,440
60444.0,43,1,270,60,640,437
60461.0,43,1,270,60,629,437
60510.0,44,1,270,60,627,437
60527.0,44,1,270,60,627,437
60545.0,44,1,270,60,840,525
60561.0,44,1,270,60,840,525
60581.0,44,1,270,60,840,525
60596.0,44,1,270,60,840,525
60612.0,44,1,270,60,840,525
60627.0,44,1,270,60,840,525
60647.0,44,1,270,60,840,525
60661.0,44,1,270,60,840,525
60678.0,44,1,270,60,840,525
60694.0,44,1,270,60,840,525
60711.0,44,1,270,60,840,525
60729.0,44,1,270,60,840,525
60744.0,44,1,270,60,833,539
60761.0,44,1,270,60,823,554
60778.0,44,1,270,60,823,554
60794.0,44,1,270,60,805,578
60811.0,44,1,270,60,798,589
60828.0,44,1,270,60,798,589
60845.0,44,1,270,60,793,598
60861.0,44,1,270,60,793,599
60878.0,44,1,270,60,793,599
60894.0,44,1,270,60,799,602
60912.0,44,1,270,60,809,606
60929.0,44,1,270,60,809,606
60945.0,44,1,270,60,848,618
60963.0,44,1,270,60,876,625
60978.0,44,1,270,60,876,625
60996.0,44,1,270,60,927,637
61011.0,44,1,270,60,948,642
61027.0,44,1,270,60,948,642
61044.0,44,1,270,60,982,646
61061.0,44,1,270,60,995,646
61078.0,44,1,270,60,995,646
61097.0,44,1,270,60,1000,645
61111.0,44,1,270,60,1000,645
61127.0,44,1,270,60,1000,645
61147.0,44,1,270,60,1000,645
61161.0,44,1,270,60,1000,645
61180.0,44,1,270,60,1000,645
61194.0,44,1,270,60,1000,645
61212.0,44,1,270,60,1000,645
61228.0,44,1,270,60,1000,645
61244.0,44,1,270,60,1000,643
61261.0,44,1,270,60,991,632
61277.0,44,1,270,60,943,579
61294.0,44,1,270,60,943,579
61311.0,44,1,270,60,916,548
61327.0,44,1,270,60,916,548
61344.0,44,1,270,60,851,485
61361.0,44,1,270,60,817,461
61377.0,44,1,270,60,817,461
61394.0,44,1,270,60,758,438
61410.0,44,1,270,60,741,438
61428.0,44,1,270,60,741,438
61444.0,44,1,270,60,717,438
61461.0,44,1,270,60,707,439
61477.0,44,1,270,60,707,439
61494.0,44,1,270,60,702,441
61511.0,44,1,270,60,701,441
61528.0,44,1,270,60,701,441
61545.0,44,1,270,60,702,447
61561.0,44,1,270,60,706,457
61578.0,44,1,270,60,706,457
61595.0,44,1,270,60,723,488
61612.0,44,1,270,60,736,507
61628.0,44,1,270,60,736,507
61645.0,44,1,270,60,764,550
61661.0,44,1,270,60,781,569
61677.0,44,1,270,60,781,569
61696.0,44,1,270,60,827,593
61712.0,44,1,270,60,841,590
61728.0,44,1,270,60,841,590
61744.0,44,1,270,60,893,525
61762.0,44,1,270,60,929,473
61779.0,44,1,270,60,929,473
61794.0,44,1,270,60,976,406
61812.0,44,1,270,60,981,399
61828.0,44,1,270,60,981,399
61845.0,44,1,270,60,986,392
61861.0,44,1,270,60,986,392
61879.0,44,1,270,60,986,392
61895.0,44,1,270,60,986,392
61911.0,44,1,270,60,986,392
61928.0,44,1,270,60,986,392
61945.0,44,1,270,60,986,392
61961.0,44,1,270,60,986,392
61978.0,44,1,270,60,986,392
61995.0,44,1,270,60,986,392
62011.0,44,1,270,60,986,392
62029.0,44,1,270,60,986,392
62045.0,44,1,270,60,986,392
62061.0,44,1,270,60,986,392
62078.0,44,1,270,60,986,392
62094.0,44,1,270,60,969,397
62112.0,44,1,270,60,943,411
62129.0,44,1,270,60,943,411
62145.0,44,1,270,60,891,440
62161.0,44,1,270,60,891,440
62178.0,44,1,270,60,891,440
62197.0,44,1,270,60,694,503
62212.0,44,1,270,60,677,503
62227.0,44,1,270,60,677,503
62246.0,44,1,270,60,667,503
62262.0,44,1,270,60,663,503
62279.0,44,1,270,60,660,503
62295.0,44,1,270,60,660,503
62313.0,44,1,270,60,662,504
62329.0,44,1,270,60,668,509
62345.0,44,1,270,60,678,519
62362.0,44,1,270,60,694,532
62379.0,44,1,270,60,721,552
62397.0,44,1,270,60,759,573
62411.0,44,1,270,60,792,595
62428.0,44,1,270,60,792,595
62445.0,44,1,270,60,821,612
62462.0,44,1,270,60,830,614
62479.0,44,1,270,60,831,611
62496.0,44,1,270,60,832,600
62512.0,44,1,270,60,828,582
62527.0,44,1,270,60,816,561
62544.0,44,1,270,60,790,531
62561.0,44,1,270,60,757,504
62578.0,44,1,270,60,731,484
62596.0,44,1,270,60,707,468
62613.0,44,1,270,60,675,456
62627.0,44,1,270,60,642,451
62644.0,44,1,270,60,616,451
62695.0,45,1,270,60,582,459
62711.0,45,1,270,60,834,528
62728.0,45,1,270,60,831,531
62747.0,45,1,270,60,830,533
62761.0,45,1,270,60,830,534
62777.0,45,1,270,60,831,539
62795.0,45,1,270,60,835,547
62811.0,45,1,270,60,837,551
62831.0,45,1,270,60,843,560
62845.0,45,1,270,60,851,566
62863.0,45,1,270,60,862,573
62878.0,45,1,270,60,873,579
62896.0,45,1,270,60,887,585
62911.0,45,1,270,60,906,594
62929.0,45,1,270,60,928,606
62945.0,45,1,270,60,954,618
62961.0,45,1,270,60,954,618
62977.0,45,1,270,60,973,621
62995.0,45,1,270,60,986,619
63011.0,45,1,270,60,997,610
63028.0,45,1,270,60,1006,596
63044.0,45,1,270,60,1018,581
63062.0,45,1,270,60,1025,567
63078.0,45,1,270,60,1030,558
63094.0,45,1,270,60,1036,549
63111.0,45,1,270,60,1044,539
63129.0,45,1,270,60,1052,529
63145.0,45,1,270,60,1060,524
63195.0,46,1,270,60,1067,519
63212.0,46,1,270,60,840,525
63229.0,46,1,270,60,840,525
63244.0,46,1,270,60,840,525
63262.0,46,1,270,60,839,523
63279.0,46,1,270,60,822,509
63294.0,46,1,270,60,793,488
63312.0,46,1,270,60,762,469
63331.0,46,1,270,60,714,444
63348.0,46,1,270,60,714,444
63365.0,46,1,270,60,479,379
63382.0,46,1,270,60,329,373
63399.0,46,1,270,60,329,373
63415.0,46,1,270,60,114,398
63432.0,46,1,270,60,114,398
63450.0,46,1,270,60,114,398
63465.0,46,1,270,60,0,442
63482.0,46,1,270,60,0,442
63498.0,46,1,270,60,0,442
63515.0,46,1,270,60,0,443
63532.0,46,1,270,60,0,443
63550.0,46,1,270,60,0,443
63564.0,46,1,270,60,0,443
63581.0,46,1,270,60,0,443
63601.0,46,1,270,60,0,443
63615.0,46,1,270,60,0,443
63632.0,46,1,270,60,0,443
63648.0,46,1,270,60,0,443
63665.0,46,1,270,60,5,448
63682.0,46,1,270,60,20,453
63698.0,46,1,270,60,20,453
63715.0,46,1,270,60,104,489
63732.0,46,1,270,60,189,526
63749.0,46,1,270,60,189,526
63765.0,46,1,270,60,438,621
63782.0,46,1,270,60,545,656
63798.0,46,1,270,60,545,656
63815.0,46,1,270,60,635,675
63831.0,46,1,270,60,648,676
63882.0,47,1,270,60,651,677
63898.0,47,1,270,60,651,677
63915.0,47,1,270,60,840,525
63933.0,47,1,270,60,840,525
63949.0,47,1,270,60,840,525
63965.0,47,1,270,60,833,525
63983.0,47,1,270,60,789,523
63998.0,47,1,270,60,789,523
64015.0,47,1,270,60,731,507
64032.0,47,1,270,60,731,507
64050.0,47,1,270,60,731,507
64065.0,47,1,270,60,731,507
64082.0,47,1,270,60,661,338
64099.0,47,1,270,60,661,338
64149.0,48,1,270,60,904,226
64166.0,48,1,270,60,840,525
64183.0,48,1,270,60,895,518
64199.0,48,1,270,60,978,515
64215.0,48,1,270,60,1029,528
64232.0,48,1,270,60,1054,549
64249.0,48,1,270,60,1060,569
64299.0,49,1,270,60,814,692
64316.0,49,1,270,60,840,525
64331.0,49,1,270,60,739,583
64350.0,49,1,270,60,673,635
64365.0,49,1,270,60,649,662
64383.0,49,1,270,60,646,668
64432.0,50,2,270,60,738,651
64448.0,50,2,390,60,901,482
64467.0,50,2,390,60,949,421
64481.0,50,2,390,60,981,371
64498.0,50,2,390,60,988,350
64515.0,50,2,390,60,984,348
64532.0,50,2,390,60,957,349
64550.0,50,2,390,60,900,377
64566.0,50,2,390,60,845,433
64582.0,50,2,390,60,821,495
64600.0,50,2,390,60,824,560
64615.0,50,2,390,60,855,627
64632.0,50,2,390,60,929,726
64650.0,50,2,390,60,1008,809
64667.0,50,2,390,60,1042,826
64683.0,50,2,390,60,1046,799
64732.0,51,2,390,60,907,556
64749.0,51,2,390,60,840,525
64765.0,51,2,390,60,360,370
64781.0,51,2,390,60,360,370
64798.0,51,2,390,60,294,380
64815.0,51,2,390,60,268,400
64832.0,51,2,390,60,248,436
64849.0,51,2,390,60,243,482
64865.0,51,2,390,60,260,534
64882.0,51,2,390,60,316,604
64901.0,51,2,390,60,438,726
64915.0,51,2,390,60,559,831
64932.0,51,2,390,60,609,856
64950.0,51,2,390,60,627,840
64967.0,51,2,390,60,632,763
64982.0,51,2,390,60,622,646
64999.0,51,2,390,60,558,515
65015.0,51,2,390,60,442,409
65032.0,51,2,390,60,297,376
65049.0,51,2,390,60,108,407
65065.0,51,2,390,60,0,509
65082.0,51,2,390,60,0,634
65099.0,51,2,390,60,0,747
65115.0,51,2,390,60,9,843
65132.0,51,2,390,60,71,937
65148.0,51,2,390,60,71,937
65165.0,51,2,390,60,71,937
65182.0,51,2,390,60,71,937
65199.0,51,2,390,60,351,863
65216.0,51,2,390,60,355,786
65232.0,51,2,390,60,350,632
65249.0,51,2,390,60,350,632
65265.0,51,2,390,60,350,632
65282.0,51,2,390,60,321,542
65299.0,51,2,390,60,254,502
65315.0,51,2,390,60,232,518
65332.0,51,2,390,60,224,541
65349.0,51,2,390,60,243,573
65366.0,51,2,390,60,288,621
65383.0,51,2,390,60,386,697
65398.0,51,2,390,60,516,776
65415.0,51,2,390,60,516,776
65432.0,51,2,390,60,594,819
65448.0,51,2,390,60,628,834
65499.0,52,2,390,60,641,839
65516.0,52,2,390,60,840,525
65532.0,52,2,390,60,840,525
65549.0,52,2,390,60,840,525
65566.0,52,2,390,60,840,525
65584.0,52,2,390,60,840,525
65598.0,52,2,390,60,840,525
65615.0,52,2,390,60,840,525
65632.0,52,2,390,60,840,526
65649.0,52,2,390,60,835,525
65666.0,52,2,390,60,837,517
65683.0,52,2,390,60,902,464
65699.0,52,2,390,60,1074,363
65716.0,52,2,390,60,1263,279
65733.0,52,2,390,60,1412,217
65750.0,52,2,390,60,1488,167
65766.0,52,2,390,60,1502,146
65783.0,52,2,390,60,1493,140
65799.0,52,2,390,60,1449,142
65816.0,52,2,390,60,1360,171
65833.0,52,2,390,60,1260,217
65849.0,52,2,390,60,1186,264
65867.0,52,2,390,60,1137,306
65883.0,52,2,390,60,1115,333
65933.0,53,2,390,60,1127,353
65950.0,53,2,390,60,859,539
65966.0,53,2,390,60,874,553
65983.0,53,2,390,60,878,561
66001.0,53,2,390,60,876,570
66016.0,53,2,390,60,860,583
66034.0,53,2,390,60,826,600
66049.0,53,2,390,60,774,616
66066.0,53,2,390,60,737,628
66083.0,53,2,390,60,727,631
66101.0,53,2,390,60,723,631
66115.0,53,2,390,60,723,630
66134.0,53,2,390,60,723,630
66149.0,53,2,390,60,737,616
66168.0,53,2,390,60,737,616
66184.0,53,2,390,60,756,602
66199.0,53,2,390,60,773,588
66215.0,53,2,390,60,781,575
66232.0,53,2,390,60,788,566
66251.0,53,2,390,60,794,557
66267.0,53,2,390,60,797,553
66282.0,53,2,390,60,798,552
66300.0,53,2,390,60,798,552
66316.0,53,2,390,60,799,552
66333.0,53,2,390,60,804,552
66349.0,53,2,390,60,807,552
66367.0,53,2,390,60,808,552
66383.0,53,2,390,60,808,552
66399.0,53,2,390,60,808,552
66417.0,53,2,390,60,808,552
66434.0,53,2,390,60,808,552
66449.0,53,2,390,60,808,552
66466.0,53,2,390,60,808,552
66482.0,53,2,390,60,808,553
66500.0,53,2,390,60,812,557
66517.0,53,2,390,60,822,562
66534.0,53,2,390,60,835,569
66549.0,53,2,390,60,849,574
66567.0,53,2,390,60,856,574
66582.0,53,2,390,60,861,563
66600.0,53,2,390,60,862,555
66617.0,53,2,390,60,862,529
66633.0,53,2,390,60,855,505
66649.0,53,2,390,60,850,492
66667.0,53,2,390,60,847,489
66683.0,53,2,390,60,844,488
66698.0,53,2,390,60,841,487
66717.0,53,2,390,60,840,487
66734.0,53,2,390,60,840,487
66749.0,53,2,390,60,840,487
66766.0,53,2,390,60,840,487
66784.0,53,2,390,60,840,487
66799.0,53,2,390,60,840,487
66817.0,53,2,390,60,840,487
66832.0,53,2,390,60,840,487
66850.0,53,2,390,60,840,487
66865.0,53,2,390,60,840,487
66885.0,53,2,390,60,840,487
66898.0,53,2,390,60,839,488
66917.0,53,2,390,60,839,488
66932.0,53,2,390,60,832,506
66949.0,53,2,390,60,833,512
66965.0,53,2,390,60,833,512
66982.0,53,2,390,60,842,520
66999.0,53,2,390,60,842,520
67015.0,53,2,390,60,858,526
67034.0,53,2,390,60,858,526
67048.0,53,2,390,60,865,507
67065.0,53,2,390,60,865,507
67082.0,53,2,390,60,862,495
67098.0,53,2,390,60,858,492
67117.0,53,2,390,60,858,492
67134.0,53,2,390,60,852,488
67149.0,53,2,390,60,852,488
67167.0,53,2,390,60,851,488
67182.0,53,2,390,60,851,488
67200.0,53,2,390,60,851,488
67217.0,53,2,390,60,852,490
67232.0,53,2,390,60,853,493
67249.0,53,2,390,60,853,493
67265.0,53,2,390,60,856,497
67282.0,53,2,390,60,856,497
67300.0,53,2,390,60,857,497
67317.0,53,2,390,60,857,497
67332.0,53,2,390,60,857,497
67351.0,53,2,390,60,857,498
67365.0,53,2,390,60,857,498
67384.0,53,2,390,60,857,498
67398.0,53,2,390,60,857,498
67416.0,53,2,390,60,857,498
67432.0,53,2,390,60,857,498
67448.0,53,2,390,60,857,498
67466.0,53,2,390,60,857,498
67482.0,53,2,390,60,858,496
67498.0,53,2,390,60,860,495
67515.0,53,2,390,60,860,494
67531.0,53,2,390,60,860,492
67552.0,53,2,390,60,858,491
67567.0,53,2,390,60,858,491
67584.0,53,2,390,60,858,491
67601.0,53,2,390,60,858,491
67615.0,53,2,390,60,858,491
67634.0,53,2,390,60,858,491
67651.0,53,2,390,60,858,491
67666.0,53,2,390,60,858,491
67684.0,53,2,390,60,858,491
67700.0,53,2,390,60,857,491
67716.0,53,2,390,60,857,491
67733.0,53,2,390,60,857,490
67748.0,53,2,390,60,861,487
67766.0,53,2,390,60,861,487
67782.0,53,2,390,60,864,481
67799.0,53,2,390,60,867,473
67815.0,53,2,390,60,870,462
67832.0,53,2,390,60,873,447
67850.0,53,2,390,60,874,432
67867.0,53,2,390,60,875,423
67882.0,53,2,390,60,876,412
67899.0,53,2,390,60,876,404
67915.0,53,2,390,60,877,395
67933.0,53,2,390,60,878,387
67950.0,53,2,390,60,879,379
67967.0,53,2,390,60,880,371
67982.0,53,2,390,60,882,360
68001.0,53,2,390,60,884,350
68018.0,53,2,390,60,887,338
68033.0,53,2,390,60,889,327
68050.0,53,2,390,60,891,318
68067.0,53,2,390,60,893,311
68084.0,53,2,390,60,895,306
68100.0,53,2,390,60,896,302
68118.0,53,2,390,60,896,298
68132.0,53,2,390,60,896,294
68150.0,53,2,390,60,896,292
68168.0,53,2,390,60,897,289
68183.0,53,2,390,60,898,288
68201.0,53,2,390,60,898,288
68217.0,53,2,390,60,898,288
68233.0,53,2,390,60,898,288
68251.0,53,2,390,60,898,288
68267.0,53,2,390,60,898,288
68283.0,53,2,390,60,898,288
68300.0,53,2,390,60,898,288
68317.0,53,2,390,60,898,288
68332.0,53,2,390,60,898,288
68350.0,53,2,390,60,898,287
68365.0,53,2,390,60,898,286
68385.0,53,2,390,60,898,286
68400.0,53,2,390,60,898,286
68417.0,53,2,390,60,898,286
68433.0,53,2,390,60,898,286
68449.0,53,2,390,60,898,286
68467.0,53,2,390,60,898,286
68483.0,53,2,390,60,898,286
68499.0,53,2,390,60,898,288
68518.0,53,2,390,60,898,294
68532.0,53,2,390,60,898,302
68549.0,53,2,390,60,896,313
68566.0,53,2,390,60,894,322
68585.0,53,2,390,60,888,332
68601.0,53,2,390,60,885,340
68617.0,53,2,390,60,882,348
68634.0,53,2,390,60,881,355
68651.0,53,2,390,60,879,359
68667.0,53,2,390,60,878,361
68682.0,53,2,390,60,877,368
68701.0,53,2,390,60,874,373
68715.0,53,2,390,60,872,378
68734.0,53,2,390,60,869,383
68749.0,53,2,390,60,867,389
68766.0,53,2,390,60,866,393
68783.0,53,2,390,60,866,394
68801.0,53,2,390,60,866,394
68816.0,53,2,390,60,866,395
68835.0,53,2,390,60,866,395
68850.0,53,2,390,60,866,396
68866.0,53,2,390,60,866,396
68884.0,53,2,390,60,866,396
68901.0,53,2,390,60,866,396
68917.0,53,2,390,60,866,396
68932.0,53,2,390,60,866,394
68949.0,53,2,390,60,867,385
68966.0,53,2,390,60,869,373
68983.0,53,2,390,60,869,373
68999.0,53,2,390,60,875,362
69017.0,53,2,390,60,882,345
69032.0,53,2,390,60,886,335
69048.0,53,2,390,60,892,317
69065.0,53,2,390,60,897,298
69082.0,53,2,390,60,901,283
69099.0,53,2,390,60,902,277
69118.0,53,2,390,60,902,275
69134.0,53,2,390,60,902,274
69150.0,53,2,390,60,902,273
69166.0,53,2,390,60,902,271
69185.0,53,2,390,60,902,266
69199.0,53,2,390,60,903,261
69216.0,53,2,390,60,905,254
69233.0,53,2,390,60,906,249
69249.0,53,2,390,60,907,246
69268.0,53,2,390,60,907,245
69284.0,53,2,390,60,907,245
69300.0,53,2,390,60,907,245
69317.0,53,2,390,60,907,246
69332.0,53,2,390,60,907,251
69349.0,53,2,390,60,907,251
69366.0,53,2,390,60,907,256
69382.0,53,2,390,60,907,268
69399.0,53,2,390,60,908,283
69415.0,53,2,390,60,908,298
69433.0,53,2,390,60,907,316
69450.0,53,2,390,60,907,316
69467.0,53,2,390,60,907,323
69484.0,53,2,390,60,906,328
69501.0,53,2,390,60,906,333
69515.0,53,2,390,60,905,338
69533.0,53,2,390,60,903,343
69548.0,53,2,390,60,900,349
69566.0,53,2,390,60,899,356
69583.0,53,2,390,60,897,362
69600.0,53,2,390,60,896,366
69615.0,53,2,390,60,896,370
69635.0,53,2,390,60,896,373
69650.0,53,2,390,60,895,378
69668.0,53,2,390,60,892,382
69684.0,53,2,390,60,891,386
69701.0,53,2,390,60,888,391
69715.0,53,2,390,60,885,397
69735.0,53,2,390,60,880,406
69750.0,53,2,390,60,876,414
69765.0,53,2,390,60,874,421
69784.0,53,2,390,60,872,426
69798.0,53,2,390,60,870,429
69815.0,53,2,390,60,867,432
69834.0,53,2,390,60,867,434
69850.0,53,2,390,60,867,434
69866.0,53,2,390,60,867,434
69884.0,53,2,390,60,867,434
69901.0,53,2,390,60,867,434
69917.0,53,2,390,60,867,434
69934.0,53,2,390,60,867,434
69950.0,53,2,390,60,867,434
69967.0,53,2,390,60,866,436
69985.0,53,2,390,60,865,447
70001.0,53,2,390,60,862,480
70018.0,53,2,390,60,856,536
70032.0,53,2,390,60,851,599
70051.0,53,2,390,60,850,626
70066.0,53,2,390,60,849,663
70084.0,53,2,390,60,849,680
70101.0,53,2,390,60,849,684
70117.0,53,2,390,60,849,684
70134.0,53,2,390,60,849,684
70150.0,53,2,390,60,849,684
70167.0,53,2,390,60,849,684
70184.0,53,2,390,60,849,684
70200.0,53,2,390,60,849,684
70218.0,53,2,390,60,849,684
70235.0,53,2,390,60,849,684
70251.0,53,2,390,60,849,684
70267.0,53,2,390,60,849,684
70284.0,53,2,390,60,849,684
70301.0,53,2,390,60,849,684
70317.0,53,2,390,60,849,684
70332.0,53,2,390,60,849,684
70349.0,53,2,390,60,849,684
70367.0,53,2,390,60,847,694
70382.0,53,2,390,60,836,719
70398.0,53,2,390,60,836,719
70417.0,53,2,390,60,829,737
70432.0,53,2,390,60,802,828
70449.0,53,2,390,60,802,828
70465.0,53,2,390,60,796,860
70482.0,53,2,390,60,795,873
70533.0,54,2,390,60,795,874
70549.0,54,2,390,60,840,525
70568.0,54,2,390,60,840,525
70583.0,54,2,390,60,840,525
70602.0,54,2,390,60,840,525
