timestamp, trialCnt, blockWidth, trialstate, diameter, ringdist, direc, mousex, mousey
104119.0,4,20,0,84.0,150.0,1,869,366
104136.0,4,20,0,84.0,150.0,1,869,366
104152.0,4,20,0,84.0,150.0,1,869,366
104169.0,4,20,0,84.0,150.0,1,869,366
104186.0,4,20,0,84.0,150.0,1,869,366
104202.0,4,20,0,84.0,150.0,1,869,366
104219.0,4,20,0,84.0,150.0,1,869,366
104235.0,4,20,0,84.0,150.0,1,869,366
104252.0,4,20,0,84.0,150.0,1,869,366
104269.0,4,20,0,84.0,150.0,1,869,366
104285.0,4,20,0,84.0,150.0,1,869,366
104302.0,4,20,0,84.0,150.0,1,869,366
104319.0,4,20,0,84.0,150.0,1,869,366
104337.0,4,20,0,84.0,150.0,1,869,366
104353.0,4,20,0,84.0,150.0,1,869,366
104369.0,4,20,0,84.0,150.0,1,869,366
104386.0,4,20,0,84.0,150.0,1,869,366
104402.0,4,20,0,84.0,150.0,1,869,366
104419.0,4,20,0,84.0,150.0,1,869,366
104436.0,4,20,0,84.0,150.0,1,869,366
104453.0,4,20,0,84.0,150.0,1,870,361
104470.0,4,20,0,84.0,150.0,1,874,343
104487.0,4,20,0,84.0,150.0,1,877,319
104503.0,4,20,0,84.0,150.0,1,880,303
104519.0,4,20,0,84.0,150.0,1,883,294
104536.0,4,20,0,84.0,150.0,1,884,288
104553.0,4,20,0,84.0,150.0,1,886,283
104570.0,4,20,0,84.0,150.0,1,887,282
104587.0,4,20,0,84.0,150.0,1,887,282
104604.0,4,20,0,84.0,150.0,1,887,282
104620.0,4,20,0,84.0,150.0,1,887,282
104637.0,4,20,0,84.0,150.0,1,887,282
104653.0,4,20,0,84.0,150.0,1,887,282
104669.0,4,20,0,84.0,150.0,1,887,282
104690.0,4,20,0,84.0,150.0,1,887,282
104707.0,4,20,0,84.0,150.0,1,887,282
104724.0,4,20,0,84.0,150.0,1,887,282
104743.0,4,20,0,84.0,150.0,1,887,282
104757.0,4,20,0,84.0,150.0,1,887,282
104774.0,4,20,0,84.0,150.0,1,887,282
104790.0,4,20,0,84.0,150.0,1,887,282
104807.0,4,20,0,84.0,150.0,1,887,282
104824.0,4,20,0,84.0,150.0,1,887,282
104840.0,4,20,0,84.0,150.0,1,887,282
104857.0,4,20,0,84.0,150.0,1,887,282
104874.0,4,20,0,84.0,150.0,1,887,282
104890.0,4,20,0,84.0,150.0,1,887,282
104907.0,4,20,0,84.0,150.0,1,887,282
104924.0,4,20,0,84.0,150.0,1,887,282
104941.0,4,20,0,84.0,150.0,1,887,282
104957.0,4,20,0,84.0,150.0,1,887,282
104974.0,4,20,0,84.0,150.0,1,887,282
104991.0,4,20,0,84.0,150.0,1,887,282
105007.0,4,20,0,84.0,150.0,1,887,282
105023.0,4,20,0,84.0,150.0,1,887,282
105041.0,4,20,0,84.0,150.0,1,887,282
105057.0,4,20,0,84.0,150.0,1,887,282
105074.0,4,20,0,84.0,150.0,1,887,282
105091.0,4,20,0,84.0,150.0,1,887,282
105108.0,4,20,0,84.0,150.0,1,887,282
105124.0,4,20,0,84.0,150.0,1,887,282
105140.0,4,20,0,84.0,150.0,1,887,282
105158.0,4,20,0,84.0,150.0,1,887,282
105174.0,4,20,0,84.0,150.0,1,887,282
105190.0,4,20,0,84.0,150.0,1,887,282
105207.0,4,20,0,84.0,150.0,1,887,282
105224.0,4,20,0,84.0,150.0,1,887,282
105240.0,4,20,0,84.0,150.0,1,887,282
105258.0,4,20,0,84.0,150.0,1,887,282
105273.0,4,20,0,84.0,150.0,1,887,282
105291.0,4,20,0,84.0,150.0,1,887,282
105307.0,4,20,0,84.0,150.0,1,887,282
105324.0,4,20,0,84.0,150.0,1,887,282
105341.0,4,20,0,84.0,150.0,1,887,282
105357.0,4,20,0,84.0,150.0,1,887,282
105374.0,4,20,0,84.0,150.0,1,887,282
105390.0,4,20,0,84.0,150.0,1,887,282
105408.0,4,20,0,84.0,150.0,1,887,282
105424.0,4,20,0,84.0,150.0,1,887,282
105441.0,4,20,0,84.0,150.0,1,887,282
105458.0,4,20,0,84.0,150.0,1,887,282
105474.0,4,20,0,84.0,150.0,1,887,282
105491.0,4,20,0,84.0,150.0,1,887,282
105507.0,4,20,0,84.0,150.0,1,887,282
105524.0,4,20,0,84.0,150.0,1,887,282
105541.0,4,20,0,84.0,150.0,1,887,282
105557.0,4,20,0,84.0,150.0,1,887,282
105575.0,4,20,0,84.0,150.0,1,887,282
105590.0,4,20,0,84.0,150.0,1,887,282
105608.0,4,20,0,84.0,150.0,1,887,282
105623.0,4,20,0,84.0,150.0,1,887,282
105641.0,4,20,0,84.0,150.0,1,887,282
105658.0,4,20,0,84.0,150.0,1,887,282
105674.0,4,20,0,84.0,150.0,1,887,282
105691.0,4,20,0,84.0,150.0,1,887,282
105708.0,4,20,0,84.0,150.0,1,887,282
105724.0,4,20,0,84.0,150.0,1,887,282
105741.0,4,20,0,84.0,150.0,1,887,282
105758.0,4,20,0,84.0,150.0,1,887,282
105775.0,4,20,0,84.0,150.0,1,887,282
105790.0,4,20,0,84.0,150.0,1,887,282
105808.0,4,20,0,84.0,150.0,1,887,282
105825.0,4,20,0,84.0,150.0,1,887,282
105840.0,4,20,0,84.0,150.0,1,887,282
105858.0,4,20,0,84.0,150.0,1,887,282
105876.0,4,20,0,84.0,150.0,1,887,282
105890.0,4,20,0,84.0,150.0,1,887,282
105910.0,4,20,0,84.0,150.0,1,887,282
105924.0,4,20,0,84.0,150.0,1,887,282
105941.0,4,20,0,84.0,150.0,1,887,282
105959.0,4,20,0,84.0,150.0,1,887,282
105976.0,4,20,0,84.0,150.0,1,887,282
105991.0,4,20,0,84.0,150.0,1,887,282
106009.0,4,20,0,84.0,150.0,1,887,282
106025.0,4,20,0,84.0,150.0,1,887,282
106041.0,4,20,0,84.0,150.0,1,887,282
106059.0,4,20,0,84.0,150.0,1,887,282
106074.0,4,20,0,84.0,150.0,1,887,282
106091.0,4,20,0,84.0,150.0,1,887,282
106108.0,4,20,0,84.0,150.0,1,887,282
106124.0,4,20,0,84.0,150.0,1,887,282
106142.0,4,20,0,84.0,150.0,1,887,281
106159.0,4,20,0,84.0,150.0,1,887,281
106174.0,4,20,0,84.0,150.0,1,888,276
106191.0,4,20,0,84.0,150.0,1,888,275
106209.0,4,20,0,84.0,150.0,1,888,275
106224.0,4,20,0,84.0,150.0,1,888,275
106241.0,4,20,0,84.0,150.0,1,888,275
106257.0,4,20,0,84.0,150.0,1,888,275
106275.0,4,20,0,84.0,150.0,1,888,275
106290.0,4,20,0,84.0,150.0,1,888,275
106307.0,4,20,0,84.0,150.0,1,888,275
106326.0,4,20,0,84.0,150.0,1,888,275
106340.0,4,20,0,84.0,150.0,1,888,275
106357.0,4,20,0,84.0,150.0,1,888,275
106376.0,4,20,0,84.0,150.0,1,888,275
106391.0,4,20,0,84.0,150.0,1,888,275
106410.0,4,20,0,84.0,150.0,1,888,275
106426.0,4,20,0,84.0,150.0,1,888,275
106441.0,4,20,0,84.0,150.0,1,888,275
106458.0,4,20,0,84.0,150.0,1,888,275
106474.0,4,20,0,84.0,150.0,1,888,275
106491.0,4,20,0,84.0,150.0,1,888,275
106507.0,4,20,0,84.0,150.0,1,888,275
106526.0,4,20,0,84.0,150.0,1,888,275
106541.0,4,20,0,84.0,150.0,1,888,275
106559.0,4,20,0,84.0,150.0,1,888,275
106576.0,4,20,0,84.0,150.0,1,888,275
106590.0,4,20,0,84.0,150.0,1,888,275
106608.0,4,20,0,84.0,150.0,1,888,275
106624.0,4,20,0,84.0,150.0,1,888,275
106640.0,4,20,0,84.0,150.0,1,888,275
106660.0,4,20,0,84.0,150.0,1,888,275
106676.0,4,20,0,84.0,150.0,1,888,275
106690.0,4,20,0,84.0,150.0,1,888,275
106708.0,4,20,0,84.0,150.0,1,888,275
106724.0,4,20,0,84.0,150.0,1,888,275
106741.0,4,20,0,84.0,150.0,1,888,275
106758.0,4,20,0,84.0,150.0,1,888,275
106775.0,4,20,0,84.0,150.0,1,888,275
106790.0,4,20,0,84.0,150.0,1,888,275
106808.0,4,20,0,84.0,150.0,1,888,275
106825.0,4,20,0,84.0,150.0,1,888,275
106841.0,4,20,0,84.0,150.0,1,888,275
106858.0,4,20,0,84.0,150.0,1,888,275
106877.0,4,20,0,84.0,150.0,1,888,275
106890.0,4,20,0,84.0,150.0,1,888,275
106908.0,4,20,0,84.0,150.0,1,888,275
106924.0,4,20,0,84.0,150.0,1,888,275
106941.0,4,20,0,84.0,150.0,1,888,275
106959.0,4,20,0,84.0,150.0,1,888,275
106975.0,4,20,0,84.0,150.0,1,888,275
106990.0,4,20,0,84.0,150.0,1,888,275
107009.0,4,20,0,84.0,150.0,1,888,275
107025.0,4,20,0,84.0,150.0,1,888,275
107041.0,4,20,0,84.0,150.0,1,888,275
107059.0,4,20,0,84.0,150.0,1,888,275
107075.0,4,20,0,84.0,150.0,1,888,275
107090.0,4,20,0,84.0,150.0,1,888,275
107108.0,4,20,0,84.0,150.0,1,888,275
107125.0,4,20,0,84.0,150.0,1,888,275
107141.0,4,20,0,84.0,150.0,1,888,275
107159.0,4,20,0,84.0,150.0,1,888,275
107175.0,4,20,0,84.0,150.0,1,888,275
107191.0,4,20,0,84.0,150.0,1,888,275
107210.0,4,20,0,84.0,150.0,1,888,275
107225.0,4,20,0,84.0,150.0,1,888,275
107240.0,4,20,0,84.0,150.0,1,888,275
107259.0,4,20,0,84.0,150.0,1,888,275
107275.0,4,20,0,84.0,150.0,1,888,275
107291.0,4,20,0,84.0,150.0,1,888,275
107309.0,4,20,0,84.0,150.0,1,888,275
107324.0,4,20,0,84.0,150.0,1,888,275
107341.0,4,20,0,84.0,150.0,1,888,275
107359.0,4,20,0,84.0,150.0,1,888,275
107374.0,4,20,0,84.0,150.0,1,888,275
107391.0,4,20,0,84.0,150.0,1,888,275
107409.0,4,20,0,84.0,150.0,1,888,275
107425.0,4,20,0,84.0,150.0,1,888,275
107441.0,4,20,0,84.0,150.0,1,888,275
107459.0,4,20,0,84.0,150.0,1,888,275
107474.0,4,20,0,84.0,150.0,1,888,275
107491.0,4,20,0,84.0,150.0,1,888,275
107509.0,4,20,0,84.0,150.0,1,888,275
107524.0,4,20,0,84.0,150.0,1,888,275
107541.0,4,20,0,84.0,150.0,1,888,275
107559.0,4,20,0,84.0,150.0,1,888,275
107574.0,4,20,0,84.0,150.0,1,888,275
107591.0,4,20,0,84.0,150.0,1,888,275
107609.0,4,20,0,84.0,150.0,1,888,275
107625.0,4,20,0,84.0,150.0,1,888,275
107641.0,4,20,0,84.0,150.0,1,888,275
107660.0,4,20,0,84.0,150.0,1,888,275
107674.0,4,20,0,84.0,150.0,1,888,275
107691.0,4,20,0,84.0,150.0,1,888,275
107710.0,4,20,0,84.0,150.0,1,888,275
107724.0,4,20,0,84.0,150.0,1,888,275
107741.0,4,20,0,84.0,150.0,1,888,275
107760.0,4,20,0,84.0,150.0,1,888,275
107774.0,4,20,0,84.0,150.0,1,888,275
107792.0,4,20,0,84.0,150.0,1,888,275
107810.0,4,20,0,84.0,150.0,1,888,275
107826.0,4,20,0,84.0,150.0,1,888,275
107843.0,4,20,0,84.0,150.0,1,888,275
107859.0,4,20,0,84.0,150.0,1,888,275
107876.0,4,20,0,84.0,150.0,1,888,275
107892.0,4,20,0,84.0,150.0,1,888,275
107908.0,4,20,0,84.0,150.0,1,888,275
107926.0,4,20,0,84.0,150.0,1,889,272
107942.0,4,20,0,84.0,150.0,1,894,254
107959.0,4,20,0,84.0,150.0,1,902,234
107975.0,4,20,0,84.0,150.0,1,908,222
107992.0,4,20,0,84.0,150.0,1,909,214
108009.0,4,20,0,84.0,150.0,1,912,206
108026.0,4,20,0,84.0,150.0,1,914,200
108041.0,4,20,0,84.0,150.0,1,917,190
108060.0,4,20,0,84.0,150.0,1,919,184
108074.0,4,20,0,84.0,150.0,1,920,180
108092.0,4,20,0,84.0,150.0,1,920,180
108110.0,4,20,0,84.0,150.0,1,922,175
108124.0,4,20,0,84.0,150.0,1,922,175
108143.0,4,20,0,84.0,150.0,1,922,175
108157.0,4,20,0,84.0,150.0,1,922,175
108174.0,4,20,0,84.0,150.0,1,922,175
108194.0,4,20,0,84.0,150.0,1,922,175
108208.0,4,20,0,84.0,150.0,1,922,175
108226.0,4,20,0,84.0,150.0,1,922,175
108241.0,4,20,0,84.0,150.0,1,922,175
108257.0,4,20,0,84.0,150.0,1,922,175
108276.0,4,20,0,84.0,150.0,1,922,175
108291.0,4,20,0,84.0,150.0,1,922,175
108308.0,4,20,0,84.0,150.0,1,922,175
108326.0,4,20,0,84.0,150.0,1,922,175
108341.0,4,20,0,84.0,150.0,1,922,175
108359.0,4,20,0,84.0,150.0,1,922,175
108374.0,4,20,0,84.0,150.0,1,922,175
108391.0,4,20,0,84.0,150.0,1,922,175
108409.0,4,20,0,84.0,150.0,1,922,175
108424.0,4,20,0,84.0,150.0,1,922,175
108442.0,4,20,0,84.0,150.0,1,922,175
108457.0,4,20,0,84.0,150.0,1,922,175
108474.0,4,20,0,84.0,150.0,1,922,175
108493.0,4,20,0,84.0,150.0,1,922,175
108508.0,4,20,0,84.0,150.0,1,922,175
108526.0,4,20,0,84.0,150.0,1,922,175
108541.0,4,20,0,84.0,150.0,1,922,175
108558.0,4,20,0,84.0,150.0,1,922,175
108577.0,4,20,0,84.0,150.0,1,922,175
108591.0,4,20,0,84.0,150.0,1,922,175
108610.0,4,20,0,84.0,150.0,1,922,175
108624.0,4,20,0,84.0,150.0,1,922,175
108641.0,4,20,0,84.0,150.0,1,922,175
108658.0,4,20,0,84.0,150.0,1,922,175
108677.0,4,20,0,84.0,150.0,1,922,175
108691.0,4,20,0,84.0,150.0,1,922,175
108710.0,4,20,0,84.0,150.0,1,922,175
108724.0,4,20,0,84.0,150.0,1,922,175
108741.0,4,20,0,84.0,150.0,1,922,175
108757.0,4,20,0,84.0,150.0,1,922,175
108774.0,4,20,0,84.0,150.0,1,922,175
108793.0,4,20,0,84.0,150.0,1,922,175
108808.0,4,20,0,84.0,150.0,1,922,175
108826.0,4,20,0,84.0,150.0,1,922,175
108841.0,4,20,0,84.0,150.0,1,922,175
108857.0,4,20,0,84.0,150.0,1,922,175
108877.0,4,20,0,84.0,150.0,1,922,175
108890.0,4,20,0,84.0,150.0,1,922,175
108910.0,4,20,0,84.0,150.0,1,922,175
108924.0,4,20,0,84.0,150.0,1,922,175
108940.0,4,20,0,84.0,150.0,1,922,175
108959.0,4,20,0,84.0,150.0,1,922,175
108974.0,4,20,0,84.0,150.0,1,922,175
108992.0,4,20,0,84.0,150.0,1,922,175
109008.0,4,20,0,84.0,150.0,1,922,175
109025.0,4,20,0,84.0,150.0,1,922,175
109041.0,4,20,0,84.0,150.0,1,922,175
109058.0,4,20,0,84.0,150.0,1,922,175
109074.0,4,20,0,84.0,150.0,1,922,175
109094.0,4,20,0,84.0,150.0,1,922,175
109107.0,4,20,0,84.0,150.0,1,922,175
109124.0,4,20,0,84.0,150.0,1,922,175
109141.0,4,20,0,84.0,150.0,1,922,175
109158.0,4,20,0,84.0,150.0,1,922,175
109176.0,4,20,0,84.0,150.0,1,922,175
109190.0,4,20,0,84.0,150.0,1,922,175
109210.0,4,20,0,84.0,150.0,1,922,175
109224.0,4,20,0,84.0,150.0,1,922,175
109241.0,4,20,0,84.0,150.0,1,922,175
109259.0,4,20,0,84.0,150.0,1,922,175
109274.0,4,20,0,84.0,150.0,1,922,175
109293.0,4,20,0,84.0,150.0,1,922,175
109307.0,4,20,0,84.0,150.0,1,922,175
109327.0,4,20,0,84.0,150.0,1,922,175
109341.0,4,20,0,84.0,150.0,1,922,175
109357.0,4,20,0,84.0,150.0,1,922,175
109374.0,4,20,0,84.0,150.0,1,922,175
109391.0,4,20,0,84.0,150.0,1,922,175
109408.0,4,20,0,84.0,150.0,1,922,175
109425.0,4,20,0,84.0,150.0,1,922,175
109442.0,4,20,0,84.0,150.0,1,922,175
109460.0,4,20,0,84.0,150.0,1,922,175
109476.0,4,20,0,84.0,150.0,1,922,175
109491.0,4,20,0,84.0,150.0,1,922,175
109510.0,4,20,0,84.0,150.0,1,922,175
109524.0,4,20,0,84.0,150.0,1,922,175
109544.0,4,20,0,84.0,150.0,1,922,175
109558.0,4,20,0,84.0,150.0,1,922,175
109575.0,4,20,0,84.0,150.0,1,922,175
109590.0,4,20,0,84.0,150.0,1,922,175
109607.0,4,20,0,84.0,150.0,1,922,175
109626.0,4,20,0,84.0,150.0,1,922,175
109642.0,4,20,0,84.0,150.0,1,922,175
109658.0,4,20,0,84.0,150.0,1,922,175
109675.0,4,20,0,84.0,150.0,1,922,175
109691.0,4,20,0,84.0,150.0,1,922,175
109708.0,4,20,0,84.0,150.0,1,922,175
109726.0,4,20,0,84.0,150.0,1,922,175
109741.0,4,20,0,84.0,150.0,1,922,175
109761.0,4,20,0,84.0,150.0,1,922,175
109776.0,4,20,0,84.0,150.0,1,922,175
109792.0,4,20,0,84.0,150.0,1,922,175
109810.0,4,20,0,84.0,150.0,1,922,175
109824.0,4,20,0,84.0,150.0,1,921,175
109841.0,4,20,0,84.0,150.0,1,913,186
109857.0,4,20,0,84.0,150.0,1,897,210
109875.0,4,20,0,84.0,150.0,1,880,242
109892.0,4,20,0,84.0,150.0,1,861,284
109908.0,4,20,0,84.0,150.0,1,845,318
109926.0,4,20,0,84.0,150.0,1,840,334
109943.0,4,20,0,84.0,150.0,1,839,336
109959.0,4,20,0,84.0,150.0,1,839,336
109976.0,4,20,0,84.0,150.0,1,839,336
109992.0,4,20,0,84.0,150.0,1,839,336
110009.0,4,20,0,84.0,150.0,1,839,336
110025.0,4,20,0,84.0,150.0,1,839,335
110041.0,4,20,0,84.0,150.0,1,840,335
110058.0,4,20,0,84.0,150.0,1,840,334
110075.0,4,20,0,84.0,150.0,1,841,332
110092.0,4,20,0,84.0,150.0,1,842,331
110108.0,4,20,0,84.0,150.0,1,846,327
110124.0,4,20,0,84.0,150.0,1,848,324
110144.0,4,20,0,84.0,150.0,1,849,321
110159.0,4,20,0,84.0,150.0,1,849,320
110177.0,4,20,0,84.0,150.0,1,849,320
110192.0,4,20,0,84.0,150.0,1,849,320
110209.0,4,20,0,84.0,150.0,1,849,320
110226.0,4,20,0,84.0,150.0,1,849,320
110242.0,4,20,0,84.0,150.0,1,849,320
110259.0,4,20,0,84.0,150.0,1,849,320
110276.0,4,20,0,84.0,150.0,1,849,320
110291.0,4,20,0,84.0,150.0,1,849,320
110308.0,4,20,0,84.0,150.0,1,849,320
110327.0,4,20,0,84.0,150.0,1,849,320
110343.0,4,20,0,84.0,150.0,1,849,320
110358.0,4,20,0,84.0,150.0,1,849,320
110375.0,4,20,0,84.0,150.0,1,849,320
110391.0,4,20,0,84.0,150.0,1,849,320
110410.0,4,20,0,84.0,150.0,1,849,320
110426.0,4,20,0,84.0,150.0,1,849,320
110443.0,4,20,0,84.0,150.0,1,849,320
110459.0,4,20,0,84.0,150.0,1,849,320
110475.0,4,20,0,84.0,150.0,1,849,320
110494.0,4,20,0,84.0,150.0,1,849,320
110507.0,4,20,0,84.0,150.0,1,849,320
110527.0,4,20,0,84.0,150.0,1,849,320
110541.0,4,20,0,84.0,150.0,1,849,320
110560.0,4,20,0,84.0,150.0,1,849,320
110575.0,4,20,0,84.0,150.0,1,849,320
110593.0,4,20,0,84.0,150.0,1,849,320
110610.0,4,20,0,84.0,150.0,1,849,320
110626.0,4,20,0,84.0,150.0,1,849,320
110643.0,4,20,0,84.0,150.0,1,849,320
110659.0,4,20,0,84.0,150.0,1,849,320
110675.0,4,20,0,84.0,150.0,1,849,320
110691.0,4,20,0,84.0,150.0,1,849,320
110708.0,4,20,0,84.0,150.0,1,849,320
110724.0,4,20,0,84.0,150.0,1,849,320
110743.0,4,20,0,84.0,150.0,1,849,320
110757.0,4,20,0,84.0,150.0,1,849,320
110774.0,4,20,0,84.0,150.0,1,849,320
110792.0,4,20,0,84.0,150.0,1,849,320
110810.0,4,20,0,84.0,150.0,1,849,320
110826.0,4,20,0,84.0,150.0,1,849,320
110842.0,4,20,0,84.0,150.0,1,849,320
110859.0,4,20,0,84.0,150.0,1,849,320
110876.0,4,20,0,84.0,150.0,1,849,320
110892.0,4,20,0,84.0,150.0,1,849,320
110909.0,4,20,0,84.0,150.0,1,849,320
110926.0,4,20,0,84.0,150.0,1,849,320
110942.0,4,20,0,84.0,150.0,1,849,320
110959.0,4,20,0,84.0,150.0,1,849,320
110977.0,4,20,0,84.0,150.0,1,849,320
110993.0,4,20,0,84.0,150.0,1,849,320
111009.0,4,20,0,84.0,150.0,1,849,320
111026.0,4,20,0,84.0,150.0,1,849,320
111043.0,4,20,0,84.0,150.0,1,849,320
111060.0,4,20,0,84.0,150.0,1,849,320
111075.0,4,20,0,84.0,150.0,1,849,320
111093.0,4,20,0,84.0,150.0,1,849,320
111108.0,4,20,0,84.0,150.0,1,849,320
111127.0,4,20,0,84.0,150.0,1,849,320
111142.0,4,20,0,84.0,150.0,1,849,320
111158.0,4,20,0,84.0,150.0,1,849,320
111177.0,4,20,0,84.0,150.0,1,849,320
111193.0,4,20,0,84.0,150.0,1,849,320
111208.0,4,20,0,84.0,150.0,1,849,320
111226.0,4,20,0,84.0,150.0,1,849,320
111243.0,4,20,0,84.0,150.0,1,849,320
111258.0,4,20,0,84.0,150.0,1,849,320
111274.0,4,20,0,84.0,150.0,1,849,320
111291.0,4,20,0,84.0,150.0,1,849,320
111310.0,4,20,0,84.0,150.0,1,849,320
111325.0,4,20,0,84.0,150.0,1,849,320
111343.0,4,20,0,84.0,150.0,1,849,320
111360.0,4,20,0,84.0,150.0,1,849,320
111376.0,4,20,0,84.0,150.0,1,849,320
111393.0,4,20,0,84.0,150.0,1,849,320
111409.0,4,20,0,84.0,150.0,1,849,320
111426.0,4,20,0,84.0,150.0,1,849,320
111443.0,4,20,0,84.0,150.0,1,849,320
111459.0,4,20,0,84.0,150.0,1,849,320
111476.0,4,20,0,84.0,150.0,1,849,320
111493.0,4,20,0,84.0,150.0,1,849,320
111509.0,4,20,0,84.0,150.0,1,849,320
111524.0,4,20,0,84.0,150.0,1,849,320
111542.0,4,20,0,84.0,150.0,1,849,320
111559.0,4,20,0,84.0,150.0,1,849,320
111575.0,4,20,0,84.0,150.0,1,849,320
111593.0,4,20,0,84.0,150.0,1,849,320
111608.0,4,20,0,84.0,150.0,1,849,320
111624.0,4,20,0,84.0,150.0,1,849,320
111643.0,4,20,0,84.0,150.0,1,849,320
111660.0,4,20,0,84.0,150.0,1,849,320
111676.0,4,20,0,84.0,150.0,1,849,320
111693.0,4,20,0,84.0,150.0,1,849,320
111709.0,4,20,0,84.0,150.0,1,849,320
111725.0,4,20,0,84.0,150.0,1,849,320
111743.0,4,20,0,84.0,150.0,1,849,320
111758.0,4,20,0,84.0,150.0,1,849,320
111774.0,4,20,0,84.0,150.0,1,849,321
111791.0,4,20,0,84.0,150.0,1,848,325
111808.0,4,20,0,84.0,150.0,1,847,329
111825.0,4,20,0,84.0,150.0,1,846,333
111841.0,4,20,0,84.0,150.0,1,845,336
111860.0,4,20,0,84.0,150.0,1,845,336
111875.0,4,20,0,84.0,150.0,1,845,338
111893.0,4,20,0,84.0,150.0,1,845,338
111907.0,4,20,0,84.0,150.0,1,845,338
111927.0,4,20,0,84.0,150.0,1,845,338
111942.0,4,20,0,84.0,150.0,1,845,338
111960.0,4,20,0,84.0,150.0,1,845,338
111976.0,4,20,0,84.0,150.0,1,845,338
111993.0,4,20,0,84.0,150.0,1,845,338
112010.0,4,20,0,84.0,150.0,1,845,338
112026.0,4,20,0,84.0,150.0,1,845,338
112042.0,4,20,0,84.0,150.0,1,845,338
112058.0,4,20,0,84.0,150.0,1,845,338
112077.0,4,20,0,84.0,150.0,1,845,338
112091.0,4,20,0,84.0,150.0,1,845,338
112108.0,4,20,0,84.0,150.0,1,845,338
112127.0,4,20,0,84.0,150.0,1,845,338
112141.0,4,20,0,84.0,150.0,1,845,338
112158.0,4,20,0,84.0,150.0,1,845,338
112177.0,4,20,0,84.0,150.0,1,845,338
112191.0,4,20,0,84.0,150.0,1,845,338
112207.0,4,20,0,84.0,150.0,1,845,338
112227.0,4,20,0,84.0,150.0,1,845,338
112241.0,4,20,0,84.0,150.0,1,845,338
112258.0,4,20,0,84.0,150.0,1,845,338
112277.0,4,20,0,84.0,150.0,1,845,338
112292.0,4,20,0,84.0,150.0,1,845,338
112308.0,4,20,0,84.0,150.0,1,845,338
112325.0,4,20,0,84.0,150.0,1,845,338
112341.0,4,20,0,84.0,150.0,1,845,338
112358.0,4,20,0,84.0,150.0,1,845,338
112377.0,4,20,0,84.0,150.0,1,845,338
112391.0,4,20,0,84.0,150.0,1,845,338
112407.0,4,20,0,84.0,150.0,1,845,338
112427.0,4,20,0,84.0,150.0,1,845,338
112441.0,4,20,0,84.0,150.0,1,845,338
112458.0,4,20,0,84.0,150.0,1,845,338
112477.0,4,20,0,84.0,150.0,1,845,338
112491.0,4,20,0,84.0,150.0,1,845,338
112507.0,4,20,0,84.0,150.0,1,845,338
112525.0,4,20,0,84.0,150.0,1,845,338
112541.0,4,20,0,84.0,150.0,1,845,338
112558.0,4,20,0,84.0,150.0,1,845,338
112577.0,4,20,0,84.0,150.0,1,845,338
112591.0,4,20,0,84.0,150.0,1,845,338
112608.0,4,20,0,84.0,150.0,1,845,338
112626.0,4,20,0,84.0,150.0,1,845,338
112641.0,4,20,0,84.0,150.0,1,845,338
112658.0,4,20,0,84.0,150.0,1,845,338
112674.0,4,20,0,84.0,150.0,1,845,338
112691.0,4,20,0,84.0,150.0,1,845,338
112708.0,4,20,0,84.0,150.0,1,845,338
112727.0,4,20,0,84.0,150.0,1,845,338
112741.0,4,20,0,84.0,150.0,1,845,338
112758.0,4,20,0,84.0,150.0,1,845,338
112775.0,4,20,0,84.0,150.0,1,845,338
112792.0,4,20,0,84.0,150.0,1,845,338
112808.0,4,20,0,84.0,150.0,1,845,338
112826.0,4,20,0,84.0,150.0,1,845,338
112841.0,4,20,0,84.0,150.0,1,845,338
112858.0,4,20,0,84.0,150.0,1,845,338
112875.0,4,20,0,84.0,150.0,1,845,338
112891.0,4,20,0,84.0,150.0,1,845,338
112908.0,4,20,0,84.0,150.0,1,845,338
112927.0,4,20,0,84.0,150.0,1,845,338
112941.0,4,20,0,84.0,150.0,1,845,338
112958.0,4,20,0,84.0,150.0,1,845,338
112974.0,4,20,0,84.0,150.0,1,845,338
112991.0,4,20,0,84.0,150.0,1,845,338
113007.0,4,20,0,84.0,150.0,1,845,338
113025.0,4,20,0,84.0,150.0,1,845,338
113042.0,4,20,0,84.0,150.0,1,845,338
113058.0,4,20,0,84.0,150.0,1,845,338
113077.0,4,20,0,84.0,150.0,1,845,338
113091.0,4,20,0,84.0,150.0,1,845,338
113108.0,4,20,0,84.0,150.0,1,845,338
113125.0,4,20,0,84.0,150.0,1,845,338
113142.0,4,20,0,84.0,150.0,1,845,338
113158.0,4,20,0,84.0,150.0,1,845,338
113177.0,4,20,0,84.0,150.0,1,845,338
113191.0,4,20,0,84.0,150.0,1,845,338
113208.0,4,20,0,84.0,150.0,1,845,338
113225.0,4,20,0,84.0,150.0,1,845,338
113242.0,4,20,0,84.0,150.0,1,845,338
113258.0,4,20,0,84.0,150.0,1,845,338
113275.0,4,20,0,84.0,150.0,1,845,338
113291.0,4,20,0,84.0,150.0,1,845,338
113310.0,4,20,0,84.0,150.0,1,845,338
113325.0,4,20,0,84.0,150.0,1,845,338
113341.0,4,20,0,84.0,150.0,1,845,338
113358.0,4,20,0,84.0,150.0,1,845,338
113374.0,4,20,0,84.0,150.0,1,845,338
113391.0,4,20,0,84.0,150.0,1,845,338
113407.0,4,20,0,84.0,150.0,1,845,338
